"sample_ID","sample_name","analyte","group","extraction_sequence","extract_code","extract","fraction","ppb_blank_corr","ug_g","mg_g"
"CRESS_035","62049_1_TOP","Sc",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_035","62049_1_TOP","Cr",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_035","62049_1_TOP","Y",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",6.15,0.05,0
"CRESS_035","62049_1_TOP","Mo",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_036","61049_51_BTM","Li","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_036","61049_51_BTM","Mg","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_036","61049_51_BTM","Al","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",158.7,1.27,0
"CRESS_036","61049_51_BTM","Si","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",4589.72,37.46,0.04
"CRESS_036","61049_51_BTM","K","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_036","61049_51_BTM","Ca","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_036","61049_51_BTM","Mn","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",315.57,2.56,0
"CRESS_036","61049_51_BTM","Fe","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_036","61049_51_BTM","Co","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.33,0,0
"CRESS_036","61049_51_BTM","Ni","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.02,0
"CRESS_036","61049_51_BTM","Cu","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",37.51,0.37,0
"CRESS_036","61049_51_BTM","Zn","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.12,0
"CRESS_036","61049_51_BTM","Sr","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",373.47,3,0
"CRESS_036","61049_51_BTM","Ba","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",867.07,7.03,0.01
"CRESS_036","61049_51_BTM","La","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.01,0
"CRESS_036","61049_51_BTM","Ce","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.01,0
"CRESS_036","61049_51_BTM","Pr","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_036","61049_51_BTM","Nd","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.38,0.01,0
"CRESS_036","61049_51_BTM","Sm","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.1,0,0
"CRESS_036","61049_51_BTM","Eu","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.04,0,0
"CRESS_036","61049_51_BTM","Gd","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.45,0,0
"CRESS_036","61049_51_BTM","Tb","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.03,0,0
"CRESS_036","61049_51_BTM","Dy","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.25,0,0
"CRESS_036","61049_51_BTM","Ho","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.04,0,0
"CRESS_036","61049_51_BTM","Er","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.07,0,0
"CRESS_036","61049_51_BTM","Tm","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.03,0,0
"CRESS_036","61049_51_BTM","Yb","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.03,0,0
"CRESS_036","61049_51_BTM","Lu","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.03,0,0
"CRESS_036","61049_51_BTM","Sc",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_036","61049_51_BTM","Cr",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_036","61049_51_BTM","Y",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",1.46,0.01,0
"CRESS_036","61049_51_BTM","Mo",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.82,0.01,0
"CRESS_037","Red Mud-X-1","Li","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Mg","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Al","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Si","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",704.94,6.38,0.01
"CRESS_037","Red Mud-X-1","K","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Ca","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Mn","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.02,0
"CRESS_037","Red Mud-X-1","Fe","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",46.77,0.63,0
"CRESS_037","Red Mud-X-1","Co","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.42,0,0
"CRESS_037","Red Mud-X-1","Ni","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Cu","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",10.95,0.16,0
"CRESS_037","Red Mud-X-1","Zn","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.11,0
"CRESS_037","Red Mud-X-1","Sr","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",804.9,6.45,0.01
"CRESS_037","Red Mud-X-1","Ba","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.03,0
"CRESS_037","Red Mud-X-1","La","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Ce","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Pr","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Nd","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Sm","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.01,0,0
"CRESS_037","Red Mud-X-1","Eu","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Gd","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Tb","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Dy","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.17,0,0
"CRESS_037","Red Mud-X-1","Ho","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Er","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.07,0,0
"CRESS_037","Red Mud-X-1","Tm","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.01,0,0
"CRESS_037","Red Mud-X-1","Yb","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.14,0,0
"CRESS_037","Red Mud-X-1","Lu","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.04,0,0
"CRESS_037","Red Mud-X-1","Sc",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_037","Red Mud-X-1","Cr",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",399.3,3.23,0
"CRESS_037","Red Mud-X-1","Y",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",2.94,0.03,0
"CRESS_037","Red Mud-X-1","Mo",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",5.8,0.05,0
"CRESS_038","Red Mud-X-2","Li","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_038","Red Mud-X-2","Mg","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_038","Red Mud-X-2","Al","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_038","Red Mud-X-2","Si","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",5408.31,44.01,0.04
"CRESS_038","Red Mud-X-2","K","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_038","Red Mud-X-2","Ca","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_038","Red Mud-X-2","Mn","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",58.74,0.5,0
"CRESS_038","Red Mud-X-2","Fe","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.13,0
"CRESS_038","Red Mud-X-2","Co","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",1.37,0.01,0
"CRESS_038","Red Mud-X-2","Ni","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.1,0
"CRESS_038","Red Mud-X-2","Cu","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",60.87,0.56,0
"CRESS_038","Red Mud-X-2","Zn","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",64.28,0.65,0
"CRESS_038","Red Mud-X-2","Sr","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",2074.39,16.61,0.02
"CRESS_038","Red Mud-X-2","Ba","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.07,0
"CRESS_038","Red Mud-X-2","La","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.01,0
"CRESS_038","Red Mud-X-2","Ce","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.01,0
"CRESS_038","Red Mud-X-2","Pr","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.24,0,0
"CRESS_038","Red Mud-X-2","Nd","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",3.71,0.04,0
"CRESS_038","Red Mud-X-2","Sm","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",2.02,0.02,0
"CRESS_038","Red Mud-X-2","Eu","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.57,0,0
"CRESS_038","Red Mud-X-2","Gd","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",3.87,0.03,0
"CRESS_038","Red Mud-X-2","Tb","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.47,0,0
"CRESS_038","Red Mud-X-2","Dy","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",4.03,0.03,0
"CRESS_038","Red Mud-X-2","Ho","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.93,0.01,0
"CRESS_038","Red Mud-X-2","Er","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",2.68,0.02,0
"CRESS_038","Red Mud-X-2","Tm","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.27,0,0
"CRESS_038","Red Mud-X-2","Yb","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",1.32,0.01,0
"CRESS_038","Red Mud-X-2","Lu","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.36,0,0
"CRESS_038","Red Mud-X-2","Sc",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_038","Red Mud-X-2","Cr",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",78.98,0.66,0
"CRESS_038","Red Mud-X-2","Y",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",85.22,0.68,0
"CRESS_038","Red Mud-X-2","Mo",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",2.21,0.02,0
"CRESS_039","Red Mud-X-3","Li","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",34.36,0.27,0
"CRESS_039","Red Mud-X-3","Mg","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Al","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Si","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",2952.34,24.36,0.02
"CRESS_039","Red Mud-X-3","K","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Ca","cations","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Mn","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",4.05,0.06,0
"CRESS_039","Red Mud-X-3","Fe","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Co","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.87,0.01,0
"CRESS_039","Red Mud-X-3","Ni","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.08,0
"CRESS_039","Red Mud-X-3","Cu","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",29.17,0.3,0
"CRESS_039","Red Mud-X-3","Zn","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.06,0
"CRESS_039","Red Mud-X-3","Sr","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",1976.6,15.83,0.02
"CRESS_039","Red Mud-X-3","Ba","CMMs and metals","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0.05,0
"CRESS_039","Red Mud-X-3","La","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Ce","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Pr","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Nd","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Sm","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Eu","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Gd","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Tb","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Dy","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Ho","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Er","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Tm","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Yb","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Lu","REEs","Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Sc",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0,0,0
"CRESS_039","Red Mud-X-3","Cr",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",134.23,1.11,0
"CRESS_039","Red Mud-X-3","Y",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",0.04,0,0
"CRESS_039","Red Mud-X-3","Mo",,"Tessier Sequence","N","N: ammonium acetate","N: carbonates",2.32,0.02,0
"CRESS_031","61049_53_TOP","Li","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_031","61049_53_TOP","Mg","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_031","61049_53_TOP","Al","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",2325.56,46.51,0.05
"CRESS_031","61049_53_TOP","Si","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",6253.62,126.71,0.13
"CRESS_031","61049_53_TOP","K","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_031","61049_53_TOP","Ca","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_031","61049_53_TOP","Mn","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",2183.44,43.75,0.04
"CRESS_031","61049_53_TOP","Fe","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",99227.67,1986.67,1.99
"CRESS_031","61049_53_TOP","Co","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",28.22,0.57,0
"CRESS_031","61049_53_TOP","Ni","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",65.62,2.13,0
"CRESS_031","61049_53_TOP","Cu","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",74.39,1.92,0
"CRESS_031","61049_53_TOP","Zn","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",59.91,1.36,0
"CRESS_031","61049_53_TOP","Sr","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",15.89,0.74,0
"CRESS_031","61049_53_TOP","Ba","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",245.75,5.14,0.01
"CRESS_031","61049_53_TOP","La","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",49.98,1,0
"CRESS_031","61049_53_TOP","Ce","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",120.07,2.41,0
"CRESS_031","61049_53_TOP","Pr","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",13.22,0.27,0
"CRESS_031","61049_53_TOP","Nd","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",54.97,1.1,0
"CRESS_031","61049_53_TOP","Sm","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",14.03,0.28,0
"CRESS_031","61049_53_TOP","Eu","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",3.37,0.07,0
"CRESS_031","61049_53_TOP","Gd","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",14.79,0.3,0
"CRESS_031","61049_53_TOP","Tb","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",2.3,0.05,0
"CRESS_031","61049_53_TOP","Dy","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",11.04,0.22,0
"CRESS_031","61049_53_TOP","Ho","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",1.65,0.03,0
"CRESS_031","61049_53_TOP","Er","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",4.2,0.08,0
"CRESS_031","61049_53_TOP","Tm","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0.64,0.01,0
"CRESS_031","61049_53_TOP","Yb","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",3.34,0.07,0
"CRESS_031","61049_53_TOP","Lu","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0.25,0,0
"CRESS_031","61049_53_TOP","Sc",,"Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",11.67,0.23,0
"CRESS_031","61049_53_TOP","Cr",,"Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",46.56,1.18,0
"CRESS_031","61049_53_TOP","Y",,"Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",58.91,1.18,0
"CRESS_031","61049_53_TOP","Mo",,"Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",2.97,0.18,0
"CRESS_032","61875_3_BTM","Li","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_032","61875_3_BTM","Mg","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_032","61875_3_BTM","Al","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",23906.39,478.13,0.48
"CRESS_032","61875_3_BTM","Si","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",17870.49,359.05,0.36
"CRESS_032","61875_3_BTM","K","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_032","61875_3_BTM","Ca","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_032","61875_3_BTM","Mn","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",39320.65,786.5,0.79
"CRESS_032","61875_3_BTM","Fe","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",824801.58,16498.15,16.5
"CRESS_032","61875_3_BTM","Co","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",303.9,6.08,0.01
"CRESS_032","61875_3_BTM","Ni","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",135.6,3.53,0
"CRESS_032","61875_3_BTM","Cu","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",110.63,2.64,0
"CRESS_032","61875_3_BTM","Zn","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",502.94,10.22,0.01
"CRESS_032","61875_3_BTM","Sr","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",28.53,0.99,0
"CRESS_032","61875_3_BTM","Ba","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",1044.31,21.11,0.02
"CRESS_032","61875_3_BTM","La","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",232.64,4.66,0
"CRESS_032","61875_3_BTM","Ce","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",713.14,14.27,0.01
"CRESS_032","61875_3_BTM","Pr","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",60.06,1.2,0
"CRESS_032","61875_3_BTM","Nd","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",255.73,5.12,0.01
"CRESS_032","61875_3_BTM","Sm","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",57.49,1.15,0
"CRESS_032","61875_3_BTM","Eu","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",13.4,0.27,0
"CRESS_032","61875_3_BTM","Gd","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",65.38,1.31,0
"CRESS_032","61875_3_BTM","Tb","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",8.44,0.17,0
"CRESS_032","61875_3_BTM","Dy","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",45.77,0.92,0
"CRESS_032","61875_3_BTM","Ho","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",8.46,0.17,0
"CRESS_032","61875_3_BTM","Er","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",20.28,0.41,0
"CRESS_032","61875_3_BTM","Tm","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",2.56,0.05,0
"CRESS_032","61875_3_BTM","Yb","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",17.91,0.36,0
"CRESS_032","61875_3_BTM","Lu","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",1.71,0.03,0
"CRESS_032","61875_3_BTM","Sc",,"Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",40.74,0.81,0
"CRESS_032","61875_3_BTM","Cr",,"Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",377.85,7.81,0.01
"CRESS_032","61875_3_BTM","Y",,"Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",233.58,4.67,0
"CRESS_032","61875_3_BTM","Mo",,"Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",92.52,1.97,0
"CRESS_033","61798_1_TOP","Li","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_033","61798_1_TOP","Mg","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_033","61798_1_TOP","Al","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",1904.4,38.09,0.04
"CRESS_033","61798_1_TOP","Si","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",5171.7,105.07,0.11
"CRESS_033","61798_1_TOP","K","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_033","61798_1_TOP","Ca","cations","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",0,0,0
"CRESS_033","61798_1_TOP","Mn","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",1798.68,36.06,0.04
"CRESS_033","61798_1_TOP","Fe","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",248542.56,4972.97,4.97
"CRESS_033","61798_1_TOP","Co","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",54.86,1.1,0
"CRESS_033","61798_1_TOP","Ni","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",92.21,2.66,0
"CRESS_033","61798_1_TOP","Cu","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",132.29,3.08,0
"CRESS_033","61798_1_TOP","Zn","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",123.16,2.62,0
"CRESS_033","61798_1_TOP","Sr","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",44.76,1.32,0
"CRESS_033","61798_1_TOP","Ba","CMMs and metals","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",223.38,4.69,0
"CRESS_033","61798_1_TOP","La","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",70.67,1.42,0
"CRESS_033","61798_1_TOP","Ce","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",185.14,3.71,0
"CRESS_033","61798_1_TOP","Pr","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",13.77,0.28,0
"CRESS_033","61798_1_TOP","Nd","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",55.97,1.12,0
"CRESS_033","61798_1_TOP","Sm","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",10.77,0.22,0
"CRESS_033","61798_1_TOP","Eu","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",3.13,0.06,0
"CRESS_033","61798_1_TOP","Gd","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",12.91,0.26,0
"CRESS_033","61798_1_TOP","Tb","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",1.79,0.04,0
"CRESS_033","61798_1_TOP","Dy","REEs","Tessier Sequence","O","O: DCB","O: Fe/Mn oxides",9.61,0.19,0
