datafile,hystarid,is_qc,is_srfa,count_shield,mean_shield,std_shield,min_shield,25%_shield,50%_shield,75%_shield,max_shield,count_capillary,mean_capillary,std_capillary,min_capillary,25%_capillary,50%_capillary,75%_capillary,max_capillary,IAT,isotope_delta_error_mean,isotope_delta_error_std,n_iso_used,n_missing_parents,organic_count,inorganic_count,organic_ratio,c13_count,cl37_count,c13_ratio,qc_assign_rms,qc_total_assign,qc_total_CHO,qc_pc_assign,qc_pc_CHO,qc_mass_median,qc_mass_skew,qc_mass_kurt,qc_SN_median,qc_wa_OC,qc_wa_HC,qc_wa_mz,qc_wa_AIMod,qc_wa_NOSC,tic,baseline_noise,baseline_noise_std,peaks,cal_points,cal_rms,raw_error_median,raw_error_stdev,original_masscalcoef_A,original_masscalcoef_B,original_masscalcoef_C,resolving_power_peaks_removed
QC_SPE_Blank_20260106_2_CRESS_r1_26_1_31967.d,31967,True,False,830.0,89.4224853515625,1.8994535207748413,78.80899810791016,88.81099700927734,89.43599700927734,90.06099700927734,96.93800354003906,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.3333522699755262e-05,3.0111877121820098e-05,13,0,602,715,0.8419580419580419,69,434,0.15898617511520738,0.09738315196505061,314,190,22.39657631954351,13.55206847360913,373.16888310742587,0.9504633220846345,0.7045285513271797,12.721894653600213,0.39621280511523144,1.5424997737842645,381.5409902246082,0.12211418029841876,-0.6945882623880807,437306742.3339825,421448.5606157327,195130.68356508424,1398,14.0,0.018959704771091122,0.7397469136508841,0.04034074941189602,215005950.77443844,-21.747780185561815,-11513.908532616591,48
QC_SPE_Blank_20260106_2_CRESS_r2_26_1_32021.d,32021,True,False,829.0,88.56058502197266,2.2705342769622803,75.05799865722656,88.18599700927734,88.81099700927734,89.43599700927734,93.18699645996094,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.1869104423567477e-05,2.9669707436027673e-05,10,0,607,705,0.8609929078014185,78,431,0.18097447795823665,0.09996505531969911,309,187,22.214234363767073,13.443565780014378,371.134953422712,0.8358527567091047,0.30940041547644315,12.736185571969086,0.39913022012653643,1.53642756297427,383.958035834572,0.1255011443706191,-0.6817255803105665,436624486.0529491,401656.8889452192,185967.1395816365,1381,13.0,0.030003531739952165,0.7579950113430565,0.0616612415210599,215005950.77443844,-21.747780185561815,-11513.908532616591,53
QC_Blank_25_01_A_r2_53_1_32063.d,32063,True,False,827.0,42.11649703979492,0.9738845229148865,38.79899978637695,41.92399978637695,42.54999923706055,42.54999923706055,44.42499923706055,827.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.203712843151694e-05,8.025269807311238e-05,463,0,3672,503,7.300198807157058,1179,822,1.4343065693430657,0.11538373668118891,2311,668,52.17882140438023,15.082411379543913,473.2396812425976,0.014594115199340013,-1.4839741054085744,20.267316894225484,0.30515405471068113,1.4128616470002748,629.7569314534469,0.25251794025928626,-0.6855749845652975,925626248.4800116,415655.64233272773,192448.56240005294,4118,161.0,0.06197418511556634,0.9554199684157955,0.22700844653048055,215005950.77443844,-21.747780185561815,-11513.908532616591,341
QC_SPE_Blank_20260106_3_CRESS_r1_27_1_31981.d,31981,True,False,831.0,91.796142578125,2.2572522163391113,76.93299865722656,91.31199645996094,91.93699645996094,92.56199645996094,97.56300354003906,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,8.394274030365522e-06,2.9214496772146722e-05,10,0,554,769,0.7204161248374512,68,443,0.15349887133182843,0.10431643444866728,311,184,22.16678545972915,13.114754098360656,371.2078122055701,0.9580169202897488,0.43579556294680355,12.473120608233598,0.38366753294940625,1.5427873889421038,392.8602094046726,0.1284547493840948,-0.7263005392683602,436472905.84444624,405517.88064860035,187754.77874030196,1396,12.0,0.026698493531658603,0.7637516386238538,0.05253399506675638,215005950.77443844,-21.747780185561815,-11513.908532616591,49
QC_SPE_Blank_20260106_4_CRESS_r2_28_1_32004.d,32004,True,False,828.0,89.79997253417969,1.5671908855438232,78.80899810791016,88.81099700927734,90.06099700927734,90.68599700927734,95.68800354003906,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.135243679470932e-05,3.587040122372804e-05,10,0,574,730,0.7863013698630137,61,447,0.13646532438478748,0.10516558476157276,309,182,22.262247838616712,13.112391930835734,373.15065112864363,0.9227342910302512,0.33423060016956674,13.278215281282439,0.3927361765545791,1.5261547114662164,401.36329871800524,0.13213599544885332,-0.686040895228295,437521708.2100956,398086.2350885967,184313.92684602027,1383,19.0,0.032492261329551644,0.7449891531855247,0.046319483022436485,215005950.77443844,-21.747780185561815,-11513.908532616591,63
QC_Blank_25_01_B_r2_53_1_32028.d,32028,True,False,830.0,41.53185272216797,0.9543549418449402,38.17300033569336,41.29899978637695,41.92399978637695,41.92399978637695,43.17499923706055,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,3.270835571997498e-06,7.519858286545579e-05,336,0,2272,276,8.231884057971014,748,482,1.5518672199170125,0.11700728518710975,1549,462,57.45548961424333,17.136498516320476,498.27128988199047,-0.09056210893700721,-1.5726854613150492,20.596950691579416,0.339596363498122,1.5135629431410034,611.2126348327473,0.20660720518031997,-0.7329519453967356,604628504.9262271,408547.1281647475,189157.3203402781,2468,124.0,0.047007239034899534,0.8106540622146385,0.2155197877468105,215005950.77443844,-21.747780185561815,-11513.908532616591,179
QC_SPE_Blank_20260106_3_CRESS_r2_27_1_32022.d,32022,True,False,835.0,90.68344116210938,1.271203637123108,79.43399810791016,90.06099700927734,90.68599700927734,91.31199645996094,94.43699645996094,836.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.8175149362524974e-05,3.804195119558122e-05,17,0,856,927,0.9234088457389428,108,576,0.1875,0.102336546446221,442,266,23.61111111111111,14.209401709401709,395.6614491554336,0.7099195681509954,0.30825179939369773,14.654795431698997,0.395729438139078,1.530990100111924,388.1427367263693,0.12962547807652033,-0.6896878889650729,439931598.42490953,415305.7155073646,192286.54627990982,1864,26.0,0.049980102243866176,0.7470374634494725,0.266633162651929,215005950.77443844,-21.747780185561815,-11513.908532616591,80
QC_SPE_Blank_20260106_4_CRESS_r1_28_1_31956.d,31956,True,False,830.0,90.00244140625,1.775497317314148,80.05899810791016,89.43599700927734,90.06099700927734,90.68599700927734,95.06300354003906,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.1857392559539386e-05,2.4549352521758775e-05,11,0,777,824,0.9429611650485437,78,525,0.14857142857142858,0.10010764999363334,400,237,23.57100766057749,13.965822038892162,387.131870982313,0.8055429692701714,0.2032342921952961,14.09077362191872,0.39692714979930427,1.5324586040599952,398.2638884710861,0.12787815555771626,-0.6896432537683296,439545321.53395814,415664.66641347477,192452.74054943884,1690,18.0,0.021420578822234745,0.664607253379131,0.045845608637921455,215005950.77443844,-21.747780185561815,-11513.908532616591,66
QC_SPE_Blank_20260107_2_CRESS_r1_10_1_32048.d,32048,True,False,833.0,89.91413879394531,2.1785776615142822,76.93299865722656,89.43599700927734,90.06099700927734,91.31199645996094,96.93800354003906,834.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.2031520138104193e-05,2.4849344494729166e-05,3,0,141,542,0.26014760147601473,15,310,0.04838709677419355,0.1262636528321908,82,16,10.817941952506596,2.1108179419525066,500.59031705345103,-0.04929579268443399,-1.1991427740217149,12.66953797567943,0.3471717368739108,1.4264513187055012,510.88740536921364,0.19602020291153213,-0.6696124394372105,433186523.08279395,415869.3537450666,192547.51078396584,751,4.0,0.016301831544935724,0.9893460715110007,0.020902476203669473,215005950.77443844,-21.747780185561815,-11513.908532616591,33
QC_SPE_Blank_20260107_1_CRESS_r1_9_1_32038.d,32038,True,False,828.0,89.27598571777344,1.748483419418335,76.93299865722656,88.81099700927734,89.43599700927734,90.06099700927734,93.81199645996094,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.6261842574749608e-06,2.445967426157474e-05,8,0,278,744,0.3736559139784946,46,471,0.09766454352441614,0.11521226059388459,141,32,12.600536193029491,2.8596961572832886,486.0057577080091,0.1727619048541185,-1.0908025591944168,14.50041816174897,0.3572382584439134,1.445229517028482,474.6527671240855,0.1873989221140326,-0.6447227584387032,437015755.85362184,420280.1266152219,194589.69862284776,1112,7.0,0.02099049695568699,0.9160132516000588,0.032794557244580545,215005950.77443844,-21.747780185561815,-11513.908532616591,50
QC_SPE_Blank_20260107_2_CRESS_r2_10_1_32062.d,32062,True,False,832.0,90.448974609375,2.3539581298828125,80.05899810791016,89.43599700927734,90.68599700927734,91.93699645996094,101.31400299072266,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.4535384612675747e-05,3.108194808758457e-06,3,0,163,607,0.2685337726523888,18,355,0.05070422535211268,0.13018082068818146,82,12,9.761904761904763,1.4285714285714286,491.58216707985343,0.23377442467227105,-1.1063838084944462,13.808798707193727,0.3630630278474318,1.4387582423755323,493.8467069870374,0.1862709259588732,-0.6424700708272164,433865823.5880415,414157.3238960433,191754.84096386805,835,5.0,0.030219058446052646,0.825257279219849,0.06294533892941404,215005950.77443844,-21.747780185561815,-11513.908532616591,27
QC_SPE_Blank_20260107_4_CRESS_r2_12_1_32059.d,32059,True,False,827.0,90.70613098144531,1.90247642993927,78.18299865722656,90.06099700927734,91.31199645996094,91.93699645996094,95.06300354003906,827.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-3.961855782108614e-06,4.584565739496417e-05,5,0,197,557,0.35368043087971274,26,327,0.07951070336391437,0.1301575826473424,91,18,11.27633209417596,2.2304832713754648,475.1613211305493,0.33466800515274897,-0.7877077087854336,14.182684467243014,0.3767655123116192,1.3933765018174475,463.95432448788284,0.2043643655293938,-0.5518730438692072,433648001.4193132,408896.9921620041,189319.30737100792,803,4.0,0.010314897019422387,0.8121822460286038,0.04276182476799008,215005950.77443844,-21.747780185561815,-11513.908532616591,29
QC_SPE_Blank_20260107_4_CRESS_r1_12_1_32044.d,32044,True,False,830.0,90.35417938232422,1.6376659870147705,78.18299865722656,90.06099700927734,90.68599700927734,91.31199645996094,95.68800354003906,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,2.696066854923629e-05,1.8128677852704912e-05,4,0,230,584,0.3938356164383562,31,336,0.09226190476190477,0.12600299602842613,113,24,12.929061784897025,2.745995423340961,486.0056955157478,0.18090172993295975,-0.7753600205760955,13.01537483672137,0.3870325740198754,1.400875700503332,454.6790775155848,0.20870980714264772,-0.5393539723051051,433812026.2455164,407442.36607221287,188645.81549143457,867,6.0,0.04303875962119389,1.0074243896840034,0.06528727088725009,215005950.77443844,-21.747780185561815,-11513.908532616591,34
QC_SPE_Blank_20260107_1_CRESS_r2_9_1_32052.d,32052,True,False,827.0,87.076904296875,2.1676034927368164,75.68299865722656,85.68499755859375,87.56099700927734,88.81099700927734,93.18699645996094,828.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,7.1368422347652745e-06,3.719617558017246e-05,11,0,365,862,0.4234338747099768,62,542,0.11439114391143912,0.1145546216935601,197,44,14.800901577761083,3.3057851239669422,497.14016350853746,0.04982863204042876,-0.9558915644132764,14.49305138194812,0.3768501287616467,1.430661451502033,474.885139453187,0.19342978152911658,-0.5930981291080126,439021725.6067141,411261.35610523017,190414.0078767216,1318,10.0,0.030517799416665298,0.933768439738525,0.03604523459323476,215005950.77443844,-21.747780185561815,-11513.908532616591,78
QC_SPE_Blank_20260107_3_CRESS_r1_11_1_32041.d,32041,True,False,830.0,87.70687103271484,2.154278516769409,74.43199920654297,86.93599700927734,88.18599700927734,88.81099700927734,93.81199645996094,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.0607398583114705e-05,1.6179163571226007e-05,14,0,498,824,0.6043689320388349,83,548,0.15145985401459855,0.1112487655864637,217,57,15.444839857651246,4.056939501779359,458.20361640227213,0.27726470354176935,-0.8740625353837923,15.050581279842874,0.37959858171043576,1.4302768390977278,436.7049700654145,0.19835995143649437,-0.5884801552853909,439126069.134827,417260.77962374047,193191.74096579183,1394,11.0,0.016120624398706377,1.0098260323763941,0.030879823943922153,215005950.77443844,-21.747780185561815,-11513.908532616591,73
QC_SPE_Blank_20260107_3_CRESS_r2_11_1_32053.d,32053,True,False,828.0,85.93360900878906,2.0501692295074463,75.68299865722656,85.05999755859375,85.68499755859375,86.93599700927734,91.31199645996094,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,6.768373935983618e-06,3.121434909528688e-05,18,0,593,918,0.6459694989106753,94,614,0.15309446254071662,0.10315909802175827,261,86,16.261682242990656,5.358255451713396,425.3064829999776,0.38407856880860397,-0.7645484745831039,15.318349364175663,0.38742154021779646,1.4269700055881853,427.2554807164419,0.19539112959073884,-0.5777484602280751,440026909.9427935,415309.0297687819,192288.08078294602,1594,12.0,0.023462132907374204,0.9279252671768309,0.04670715270158557,215005950.77443844,-21.747780185561815,-11513.908532616591,79
QC_SRFAII_25_01_B_r2_54_1_32027.d,32027,True,True,829.0,42.544464111328125,0.9641193747520447,38.79899978637695,41.92399978637695,42.54999923706055,43.17499923706055,45.04999923706055,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.6599234535580152e-06,5.391444627055362e-05,3273,0,14957,888,16.84346846846847,4405,3228,1.364622057001239,0.09518688536914376,11874,7088,72.19992703392923,43.09862580566703,484.17644013953804,0.13687416663020435,-0.7788333132179783,24.87912025920854,0.5249971297106334,1.1247824676963334,463.4507891669476,0.327885223987961,-0.0426584628947699,695535180.6869477,409834.4132829081,189753.33334998647,15474,842.0,0.053012566590099494,1.0802562779771276,0.12504479902439622,215005950.77443844,-21.747780185561815,-11513.908532616591,2120
QC_SRFAII_25_01_B_r1_54_1_32049.d,32049,True,True,831.0,42.50457763671875,0.9991580843925476,39.42399978637695,41.92399978637695,42.54999923706055,43.17499923706055,45.67499923706055,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.393719506058525e-06,5.80078665359667e-05,3385,0,15498,928,16.700431034482758,4668,3525,1.3242553191489361,0.0993187790701471,12209,7192,71.27262113251605,41.98482194979568,483.170093885164,0.14428599884650983,-0.7473087105102336,25.007284594133914,0.5246816390124339,1.0931010134011454,454.90026975231086,0.33947661050728845,-0.01242931514385776,717855229.7765661,413659.50953108154,191524.35291289075,16126,658.0,0.041916845484861326,1.3345530821783258,0.09853550053420283,215005950.77443844,-21.747780185561815,-11513.908532616591,2172
QC_SRFAII_25_01_B_r2_54_1_32005.d,32005,True,True,831.0,40.80714416503906,0.9998111724853516,37.54800033569336,40.36149978637695,40.67399978637695,41.29899978637695,43.79999923706055,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-3.7607540771440054e-07,6.784750596069656e-05,4587,0,20084,1268,15.839116719242902,7012,6079,1.153479190656358,0.11026687339928677,15671,8778,68.08741744873132,38.13868613138686,498.0169401651518,0.05319405952401262,-0.7147591046550668,28.82465180246013,0.5468927665366599,1.0410679467363928,439.3493315950913,0.3550731337542339,0.07376793432716429,855821742.4747164,425879.7621306922,197182.3298665105,21375,682.0,0.05319303903162038,1.281721661505748,0.14712389289071498,215005950.77443844,-21.747780185561815,-11513.908532616591,3334
QC_SRFAII_25_01_A_r2_54_1_32064.d,32064,True,True,831.0,42.70848083496094,0.8668530583381653,39.42399978637695,42.54999923706055,42.54999923706055,43.17499923706055,44.42499923706055,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.1962268791292103e-06,7.377607448783422e-05,4748,0,22548,1495,15.08227424749164,8140,7384,1.1023835319609967,0.11620758503935494,16909,8812,63.95476379590757,33.32955104202126,490.0867552166624,0.11131970374425518,-0.6795079453223787,28.39952641984889,0.5197283040382573,1.1069359419997413,448.36045424807855,0.33089886537038216,-0.0413028567362284,922573333.8871331,415822.9532218782,192526.0273417296,24508,640.0,0.07056011006781379,1.4375879511977507,0.1928504279415526,215005950.77443844,-21.747780185561815,-11513.908532616591,3704
QC_SRFAII_25_01_A_r1_54_1_31938.d,31938,True,True,831.0,42.120826721191406,0.8961895704269409,39.42399978637695,41.92399978637695,42.54999923706055,42.54999923706055,43.79999923706055,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-3.2382506113986333e-06,7.67270995670636e-05,4270,0,24114,1862,12.950590762620838,9483,9759,0.9717184137719028,0.12478041467409023,15915,7903,53.01642293214298,26.32665978213798,498.0401449311619,0.1285801627685235,-0.5362676844160439,28.242010152624474,0.5055796776668305,1.0905415222086907,438.86936955039596,0.3382211559136143,-0.057978949164691165,944769367.4003187,425640.4420118143,197071.52465147,27899,723.0,0.09191457066969354,1.083594666698545,0.24647585050108015,215005950.77443844,-21.747780185561815,-11513.908532616591,4100
QC_SRFAII_25_01_A_r1_54_1_31984.d,31984,True,True,828.0,41.56795883178711,1.0405274629592896,38.17300033569336,41.29899978637695,41.92399978637695,41.92399978637695,44.42499923706055,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.7541574550076682e-07,7.93206207363912e-05,4905,0,23919,1785,13.4,9300,9044,1.0283060592658115,0.12115357111136499,17366,8862,59.34862103140699,30.286046273196405,506.03367819979104,0.05140710229722114,-0.6969463925935551,30.783621777074764,0.5344098753279864,1.0478012746322698,447.17992024344085,0.3542546455308218,0.04390152479198383,1001105122.9433404,424822.1281305488,196692.6453244441,27042,593.0,0.08002252584405338,1.4583093332806663,0.2170521475519726,215005950.77443844,-21.747780185561815,-11513.908532616591,4359
QC_SRFAII_25_01_B_r1_54_1_31939.d,31939,True,True,830.0,42.119606018066406,1.0360223054885864,38.17300033569336,41.92399978637695,42.54999923706055,42.54999923706055,44.42499923706055,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,6.932279334114485e-07,7.787075562679181e-05,4571,0,25119,1943,12.927946474523932,10234,10297,0.9938817131203264,0.1251031639162101,16900,8323,53.75831027133632,26.475172567356935,503.0554789167976,0.10592315625812937,-0.6019096989713266,29.416655103569383,0.5129252955808938,1.076946705965398,442.87235047893773,0.3431978538063398,-0.029023654814474747,1014711470.7314878,422308.770434503,195528.96071117488,29134,704.0,0.09265064628483242,1.1410743112477346,0.2472938865196557,215005950.77443844,-21.747780185561815,-11513.908532616591,4491
QC_SRFAII_25_01_A_r1_54_1_31962.d,31962,True,True,830.0,41.629024505615234,0.8063242435455322,39.42399978637695,41.29899978637695,41.92399978637695,41.92399978637695,44.42499923706055,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.4740423125792343e-06,8.138366162784198e-05,4679,0,23751,1711,13.88135593220339,9224,9002,1.0246611864030215,0.1229034020317003,16792,8544,57.64306065703203,29.329580172325016,506.0722387279303,0.0827987331274384,-0.6661396299954792,29.880261100047804,0.5298972079824772,1.0529262299505306,447.00647027778365,0.35130448822490556,0.029319184321989322,976905339.706764,419873.6805938926,194401.51411497226,26966,592.0,0.08612942393981131,1.4512097152766739,0.224868451953015,215005950.77443844,-21.747780185561815,-11513.908532616591,4279
