,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,18O,33S,34S
10822,14687,686.181795199148,686.1808205144828,686.180763391689,4405778.991010313,169.76418257697526,334142.96140348056,23.28568629613592,-1,0.08324744273355957,0.9987433260727219,0.9970620491698466,0.9980708153115718,17.0,0.48484848484848486,1.0303030303030303,13C1 O16,de-protonated,,1.0,14666.0,C32 H34 O16 13C1,32.0,34.0,16.0,,,,1.0,,,
10823,14688,686.189597995526,686.1886232983308,686.188783049979,1955859.744164257,116.76955875898484,336536.07039954315,10.395419536572131,-1,-0.2328100548188208,0.9902135882202746,0.0,0.5941281529321647,20.0,0.21621621621621623,1.0,N1 S2 O8,de-protonated,,0.0,,C37 H37 O8 N1 S2,37.0,37.0,8.0,1.0,,2.0,,,,
10824,14689,686.2182734174371,686.2172986741931,686.217148901039,3599730.643481639,119.41309976329144,346482.5688410403,19.33924299268943,-1,0.21825912449834503,0.9913935698829488,0.993741003753907,0.9923325434313321,16.0,0.4411764705882353,1.1176470588235294,13C1 O15,de-protonated,,1.0,14668.0,C33 H38 O15 13C1,33.0,38.0,15.0,,,,1.0,,,
10825,14692,687.0273087195947,687.0263326770275,687.026387215619,2764898.0835251343,147.86326280586314,284389.4553896627,14.452804345246753,-1,-0.07938354697812551,0.9988572096718414,0.0,0.5993143258031048,25.0,0.5625,0.5,O18,de-protonated,,0.0,,C32 H16 O18,32.0,16.0,18.0,,,,,,,
10826,14693,687.0308412096757,687.0298651614347,687.029758518939,1584330.8273765908,167.94303092088836,294368.4322789738,8.284189325634372,-1,0.15522252761810335,0.9956377118900894,0.0,0.5973826271340537,20.0,0.6206896551724138,0.6896551724137931,S1 O18,de-protonated,,0.0,,C29 H20 O18 S1,29.0,20.0,18.0,,,1.0,,,,
10827,14694,687.0485532338438,687.0475771571544,687.047516583679,10878130.356833884,165.90192802065835,313982.121036626,57.49977917956346,-1,0.0881648996672809,0.996367747916575,0.9742667652503013,0.9875273548500656,20.0,0.6896551724137931,0.6896551724137931,O20,de-protonated,,0.0,,C29 H20 O20,29.0,20.0,20.0,,,,,,,
10828,14695,687.0638292820655,687.0628531808401,687.062772724969,4174766.9003294418,205.29805361552712,316371.8367543223,21.832085248719135,-1,0.11710119402610983,0.9975149433569073,0.0,0.5985089660141444,24.0,0.5151515151515151,0.6060606060606061,O17,de-protonated,,0.0,,C33 H20 O17,33.0,20.0,17.0,,,,,,,
10829,14696,687.0759781908782,687.0750020701394,687.075146820289,1547682.8886994778,47.47781493254878,274240.61266172084,8.097727398172633,-1,-0.21067586316546366,0.9919788659267454,0.0,0.5951873195560472,37.0,0.13953488372093023,0.3953488372093023,N2 P1 O6,de-protonated,,0.0,,C43 H17 O6 N2 P1,43.0,17.0,6.0,2.0,1.0,,,,,
10830,14696,687.0759781908782,687.0750020701394,687.0748754941291,1547682.8886994778,47.47781493254878,274240.61266172084,8.097727398172633,-1,0.18422447802560715,0.9938607974250664,0.0,0.5963164784550398,23.0,0.3333333333333333,0.7272727272727273,N2 S2 O11,de-protonated,,0.0,,C33 H24 O11 N2 S2,33.0,24.0,11.0,2.0,,2.0,,,,
10831,14696,687.0759781908782,687.0750020701394,687.0750084358591,1547682.8886994778,47.47781493254878,274240.61266172084,8.097727398172633,-1,-0.009264956028664189,0.9999844246730798,0.0,0.5999906548038478,10.0,0.8636363636363636,1.3181818181818181,N2 S1 P1 O19,de-protonated,,0.0,,C22 H29 O19 N2 P1 S1,22.0,29.0,19.0,2.0,1.0,1.0,,,,
10832,14697,687.0848946194315,687.0839184843712,687.083902093029,20046485.583424237,155.3654448245636,327524.92118421034,104.94799065652992,-1,0.023856391014961408,0.9976763532917197,0.9966461190065443,0.9972642595776495,19.0,0.6333333333333333,0.8,O19,de-protonated,,0.0,,C30 H24 O19,30.0,24.0,19.0,,,,,,,
10833,14698,687.1001109129792,687.0991347534788,687.099158234319,4095477.9278839966,90.71061917851739,345730.4769599118,21.515968791051026,-1,-0.034173874264965945,0.9997881169339348,0.0,0.5998728701603608,23.0,0.47058823529411764,0.7058823529411765,O16,de-protonated,,0.0,,C34 H24 O16,34.0,24.0,16.0,,,,,,,
10834,14700,687.1212882250563,687.120312031541,687.1202876023791,17078887.69766683,76.86536594476311,321524.7321928312,90.8009437729812,-1,0.035552962531978045,0.9942830233772546,0.9805412458314774,0.9887863123589438,18.0,0.5806451612903226,0.9032258064516129,O18,de-protonated,,0.0,,C31 H28 O18,31.0,28.0,18.0,,,,,,,
10835,14701,687.1364127833604,687.1354365655518,687.135543743669,2157173.078384514,101.21911804751116,340855.3408996435,11.682274164986392,-1,-0.1559781300712211,0.9955952323538482,0.0,0.5973571394123088,22.0,0.42857142857142855,0.8,O15,de-protonated,,0.0,,C35 H28 O15,35.0,28.0,15.0,,,,,,,
10836,14702,687.1422867096156,687.1413104823724,687.1414169704391,2274641.1906520724,124.71418636993613,279265.196028037,11.979343436515938,-1,-0.1549725631712525,0.9956517197369054,0.0,0.5973910318421431,13.0,0.7142857142857143,1.1428571428571428,O20,de-protonated,,0.0,,C28 H32 O20,28.0,32.0,20.0,,,,,,,
10837,14703,687.1576355679545,687.1566593160577,687.156673111729,14368707.18835513,158.853940523287,321587.6257556586,75.07932950197777,-1,-0.02007645684479039,0.9991222341712145,0.9675325643672816,0.9864863662496414,17.0,0.53125,1.0,O17,de-protonated,,0.0,,C32 H32 O17,32.0,32.0,17.0,,,,,,,
10838,14704,687.1729279140649,687.1719516376054,687.171929253019,1774300.8687438215,126.24503438899968,349276.2498336515,9.382911220785267,-1,0.032574942921881976,0.9998074784514828,0.0,0.5998844870708896,21.0,0.3888888888888889,0.8888888888888888,O14,de-protonated,,0.0,,C36 H32 O14,36.0,32.0,14.0,,,,,,,
10839,14705,687.1788811222004,687.1779048361788,687.177802479789,2990845.40322279,148.5065987904318,295308.52554990584,15.873323437791294,-1,0.14895182792498374,0.9959823544606329,0.0,0.5975894126763797,12.0,0.6551724137931034,1.2413793103448276,O19,de-protonated,,0.0,,C29 H36 O19,29.0,36.0,19.0,,,,,,,
10840,14706,687.1940476605135,687.1930713501312,687.1930586210791,11638253.603040649,364.54752755808505,319113.1285309956,62.15130253129717,-1,0.018523254709607473,0.9994236713686608,0.9710912447418711,0.988090700717945,16.0,0.48484848484848486,1.0909090909090908,O16,de-protonated,,0.0,,C33 H36 O16,33.0,36.0,16.0,,,,,,,
10841,14707,687.2304048504698,687.2294284816892,687.229444130429,10946299.469228322,196.88048165023878,308276.5743130238,57.14957828354213,-1,-0.02277076446312623,0.9958800750005699,0.9857529881531837,0.9918292402616153,15.0,0.4411764705882353,1.1764705882352942,O15,de-protonated,,0.0,,C34 H40 O15,34.0,40.0,15.0,,,,,,,
10842,14708,687.2667466889777,687.2657702618231,687.265829639779,7031963.99307766,250.11115780905342,308728.95324170607,37.59981375984751,-1,-0.08639736369097986,0.499323246146007,0.7253996187124198,0.5897537951725721,14.0,0.4,1.2571428571428571,O14,de-protonated,,0.0,,C35 H44 O14,35.0,44.0,14.0,,,,,,,
10843,14709,687.3032435267121,687.3022670409342,687.302215149129,3737428.4451563163,119.53018782662588,301748.42803750164,19.539071366564198,-1,0.07550071002006299,0.998966212399061,0.0,0.5993797274394366,13.0,0.3611111111111111,1.3333333333333333,O13,de-protonated,,0.0,,C36 H48 O13,36.0,48.0,13.0,,,,,,,
10844,14710,687.3127912103284,687.3118147092144,687.311948936569,7187627.466750198,97.88579665292235,311646.44262254273,38.06362945037958,-1,-0.19529320679856996,0.4965517699065509,0.7612342259156646,0.6024247523101964,3.0,0.3448275862068966,1.9655172413793103,N2 S2 P1 O10,de-protonated,,0.0,,C29 H57 O10 N2 P1 S2,29.0,57.0,10.0,2.0,1.0,2.0,,,,
10845,14711,688.0519728864796,688.0509951979398,688.050871418749,3911965.7647078917,257.0523942394461,334164.43294021056,20.466034425307683,-1,0.17989831258990155,0.994144911299398,0.9742667652503013,0.9861936528797592,20.0,0.6896551724137931,0.6896551724137931,13C1 O20,de-protonated,,1.0,14694.0,C28 H20 O20 13C1,28.0,20.0,20.0,,,,1.0,,,
10846,14713,688.0883436888904,688.0873659419191,688.0872569280991,6387099.058449086,214.47452361609407,305763.85226772475,33.47225510750449,-1,0.15843022647770605,0.9954559686692123,0.9966461190065443,0.9959320288041451,19.0,0.6333333333333333,0.8,13C1 O19,de-protonated,,1.0,14697.0,C29 H24 O19 13C1,29.0,24.0,19.0,,,,1.0,,,
10847,14714,688.1034142465181,688.1024364753351,688.1022905191891,1677867.8092039805,221.66311454931179,321229.72078708507,8.779416165237057,-1,0.21211402444319058,0.9918694288526823,0.0,0.5951216573116094,26.0,0.15789473684210525,0.7368421052631579,N1 S2 P1 O6,de-protonated,,0.0,,C38 H28 O6 N1 P1 S2,38.0,28.0,6.0,1.0,1.0,2.0,,,,
10848,14715,688.116716205569,688.1157384130155,688.1158928901991,2039298.4042319218,176.62088150384633,358569.06584842724,10.738603048226622,-1,-0.2244929745469226,0.9908971968696969,0.0,0.5945383181218181,35.0,0.045454545454545456,0.5227272727272727,N3 S2 O2,de-protonated,,0.0,,C44 H23 O2 N3 S2,44.0,23.0,2.0,3.0,,2.0,,,,
10849,14716,688.124791721799,688.1238139162717,688.1236424374491,5148796.236625383,125.13831924036481,337095.4436669133,27.59101868577221,-1,0.2491976906951551,0.9887953739796048,0.9805412458314774,0.9854937227203538,18.0,0.5806451612903226,0.9032258064516129,13C1 O18,de-protonated,,1.0,14700.0,C30 H28 O18 13C1,30.0,28.0,18.0,,,,1.0,,,
10850,14718,688.1532377423774,688.1522598911494,688.152278399549,1656590.2185081267,68.12071303055437,348543.67244162294,8.724613734943642,-1,-0.026895790698388773,0.9998687516176528,0.0,0.5999212509705917,34.0,0.022222222222222223,0.6,N3 S2 O1,de-protonated,,0.0,,C45 H27 O1 N3 S2,45.0,27.0,1.0,3.0,,2.0,,,,
10851,14718,688.1532377423774,688.1522598911494,688.152411341279,1656590.2185081267,68.12071303055437,348543.67244162294,8.724613734943642,-1,-0.2200822480549464,0.9912498234737342,0.0,0.5947498940842405,21.0,0.2647058823529412,0.9411764705882353,N3 S1 P1 O9,de-protonated,,0.0,,C34 H32 O9 N3 P1 S1,34.0,32.0,9.0,3.0,1.0,1.0,,,,
10852,14719,688.1610721024127,688.1600942385982,688.160027946799,4163131.8758442537,166.91993546837156,306743.85503429186,22.038596845800416,-1,0.0963319525480344,0.9983176011230686,0.9675325643672816,0.9860035864207538,17.0,0.53125,1.0,13C1 O17,de-protonated,,1.0,14703.0,C31 H32 O17 13C1,31.0,32.0,17.0,,,,1.0,,,
10853,14720,688.1974447422656,688.1964668200152,688.196413456149,3557820.2673602123,130.76675059179604,363488.4031336116,18.593395282842472,-1,0.07754162204708093,0.998909597833258,0.9710912447418711,0.9877822565967033,16.0,0.48484848484848486,1.0909090909090908,13C1 O16,de-protonated,,1.0,14706.0,C32 H36 O16 13C1,32.0,36.0,16.0,,,,1.0,,,
10854,14721,688.2339230671437,688.2329450862871,688.232798965499,3739171.778441575,213.56354258218343,311277.3032575747,19.9474163044822,-1,0.21231302600578908,0.9918542281191064,0.9857529881531837,0.9894137321327373,15.0,0.4411764705882353,1.1764705882352942,13C1 O15,de-protonated,,1.0,14707.0,C33 H40 O15 13C1,33.0,40.0,15.0,,,,1.0,,,
10855,14722,689.0277798813207,689.0268006249304,689.026781138789,3110705.2792035304,149.74466457021254,330474.2223434056,16.252262193600636,-1,0.02828067339053642,0.999854888507732,0.0,0.5999129331046391,20.0,0.75,0.6428571428571429,O21,de-protonated,,0.0,,C28 H18 O21,28.0,18.0,21.0,,,,,,,
10856,14723,689.0431231837807,689.0421439027351,689.0420372800791,5916591.186954532,233.20945952293656,315527.94748750416,31.07297797636598,-1,0.15474042263561882,0.4978323543503543,0.7428850341668508,0.5958534262769528,24.0,0.5625,0.5625,O18,de-protonated,,0.0,,C32 H18 O18,32.0,18.0,18.0,,,,,,,
10857,14724,689.0642504551553,689.06327114016,689.063166648139,14383315.01595032,118.10671947019752,309360.49077632406,76.25825007560682,-1,0.15164360262013363,0.9973102599377255,0.9764062807146626,0.9889486682485003,19.0,0.6896551724137931,0.7586206896551724,O20,de-protonated,,0.0,,C29 H22 O20,29.0,22.0,20.0,,,,,,,
10858,14725,689.079556143526,689.0785768039358,689.078422789429,6915976.236008042,93.93228957181212,316376.15529782156,36.9248082159896,-1,0.22350795154830433,0.9954763282578722,0.977318555274794,0.9882132190646409,23.0,0.5151515151515151,0.6666666666666666,O17,de-protonated,,0.0,,C33 H22 O17,33.0,22.0,17.0,,,,,,,
10859,14726,689.1006508002558,689.0996714267682,689.099552157489,19607281.233509663,166.71752885492015,311250.15397614584,105.32759773465992,-1,0.17307989646165228,0.9972419002324757,0.9864790812444414,0.992936772637262,18.0,0.6333333333333333,0.8666666666666667,O19,de-protonated,,0.0,,C30 H26 O19,30.0,26.0,19.0,,,,,,,
10860,14728,689.1370556884694,689.1360762564815,689.135937666839,15215984.941266486,193.79982144961454,311077.5909385848,81.25195445551405,-1,0.20110639263719526,0.9948870613167735,0.9541473300518896,0.97859116881082,17.0,0.5806451612903226,0.967741935483871,O18,de-protonated,,0.0,,C31 H30 O18,31.0,30.0,18.0,,,,,,,
10861,14729,689.1522664706955,689.1512870142645,689.151193808129,3760927.0014679586,177.71401606916126,303712.0899654286,20.205388720253637,-1,0.13524773130517032,0.9966864518739094,0.0,0.5980118711243456,21.0,0.42857142857142855,0.8571428571428571,O15,de-protonated,,0.0,,C35 H30 O15,35.0,30.0,15.0,,,,,,,
10862,14730,689.1734218394915,689.172442349065,689.172323176189,13434414.146147951,202.71415070254267,315058.3512985922,71.45434923476459,-1,0.17292173813435718,0.9957242749224527,0.974591162439734,0.9872710299293652,16.0,0.53125,1.0625,O17,de-protonated,,0.0,,C32 H34 O17,32.0,34.0,17.0,,,,,,,
10863,14731,689.1885560297671,689.1875765150206,689.187579317479,1746253.4368574114,102.97578581503187,317372.3740431418,9.299705091864167,-1,-0.00406632172346609,0.9999969997554881,0.0,0.5999981998532928,20.0,0.3888888888888889,0.9444444444444444,O14,de-protonated,,0.0,,C36 H34 O14,36.0,34.0,14.0,,,,,,,
10864,14732,689.2097976241986,689.2088180753176,689.208708685539,11665277.567224402,188.44309576641237,312994.38965174614,61.65674401401514,-1,0.1587179285369892,0.9972113520567617,0.9846718423367316,0.9921955481687497,15.0,0.48484848484848486,1.1515151515151516,O16,de-protonated,,0.0,,C33 H38 O16,33.0,38.0,16.0,,,,,,,
10865,14733,689.2461821822413,689.2452025748912,689.245094194889,9947295.8181902,234.05617153053953,314285.19739820337,52.32696441772166,-1,0.15724450286501204,0.9964940245958758,0.9951582668738446,0.9959597215070632,14.0,0.4411764705882353,1.2352941176470589,O15,de-protonated,,0.0,,C34 H42 O15,34.0,42.0,15.0,,,,,,,
10866,14734,689.2678164380693,689.2668367959532,689.266712820299,1575440.5378061521,203.06141065801611,252448.8895028127,8.244257066975452,-1,0.17986601110010125,0.9941470075568871,0.0,0.5964882045341322,13.0,0.2647058823529412,1.3823529411764706,N2 S1 P1 O9,de-protonated,,0.0,,C34 H47 O9 N2 P1 S1,34.0,47.0,9.0,2.0,1.0,1.0,,,,
10867,14735,689.2825524342361,689.2815727684393,689.281479704239,6213386.402180231,235.97602108848915,321968.12653184775,32.598089512092464,-1,0.13501624960822572,0.4983488829825532,0.7253996187124199,0.5891691772744999,13.0,0.4,1.3142857142857143,O14,de-protonated,,0.0,,C35 H46 O14,35.0,46.0,14.0,,,,,,,
10868,14736,689.3187077976688,689.3177280737704,689.317865213589,2249761.3645055452,177.95589530403058,310072.1567108231,12.070569433284854,-1,-0.19895004261864277,0.9928437863875653,0.0,0.5957062718325392,12.0,0.3611111111111111,1.3888888888888888,O13,de-protonated,,0.0,,C36 H50 O13,36.0,50.0,13.0,,,,,,,
10869,14738,690.0674459109176,690.066464983687,690.066521483209,3943396.085381089,262.5554385438062,316473.6129483914,20.607718757285777,-1,-0.08187547189940071,0.998784381338651,0.9764062807146626,0.9898331410890557,19.0,0.6896551724137931,0.7586206896551724,13C1 O20,de-protonated,,1.0,14724.0,C28 H22 O20 13C1,28.0,22.0,20.0,,,,1.0,,,
10870,14738,690.0674459109176,690.066464983687,690.066298933009,3943396.085381089,262.5554385438062,316473.6129483914,20.607718757285777,-1,0.24063003547146877,0.9895486097983801,0.0,0.593729165879028,22.0,0.30303030303030304,0.7878787878787878,N1 S2 P1 O10,de-protonated,,0.0,,C33 H26 O10 N1 P1 S2,33.0,26.0,10.0,1.0,1.0,2.0,,,,
10871,14739,690.0748553329925,690.0738743938527,690.0740280772491,1817177.9333000004,418.8650280095793,293384.29983698775,9.490511114410142,-1,-0.2227056664460412,0.9910409157483169,0.0,0.5946245494489901,40.0,0.021739130434782608,0.3695652173913043,N3 S2 O1,de-protonated,,0.0,,C46 H17 O1 N3 S2,46.0,17.0,1.0,3.0,,2.0,,,,
10872,14740,690.0827664940949,690.0817855422397,690.0817776244991,2188244.0235992474,344.25821822360393,286316.09730488266,11.426640877337233,-1,0.011473626567953818,0.9999761136350768,0.977318555274794,0.9909130902909637,23.0,0.5151515151515151,0.6666666666666666,13C1 O17,de-protonated,,1.0,14725.0,C32 H22 O17 13C1,32.0,22.0,17.0,,,,1.0,,,
10873,14741,690.1038721582316,690.1028911724535,690.102906992559,5905132.539956971,234.4981264660778,327207.98297913227,30.8911943051488,-1,-0.022924270257772706,0.99990464923937,0.9864790812444414,0.9945344220413985,18.0,0.6333333333333333,0.8666666666666667,13C1 O19,de-protonated,,1.0,14726.0,C29 H26 O19 13C1,29.0,26.0,19.0,,,,1.0,,,
10874,14742,690.132239397234,690.1312583658611,690.1311866390391,1824893.0101588464,254.1903898254556,308540.36095178645,9.726094732439758,-1,0.10393215570005145,0.9980419302322923,0.0,0.5988251581393753,17.0,0.6,0.9666666666666667,N1 O18,de-protonated,,0.0,,C30 H29 O18 N1,30.0,29.0,18.0,1.0,,,,,,
10875,14743,690.1401860191996,690.139204975054,690.1392925019092,3929518.543952528,152.8003982223364,328692.70848871063,20.893092388203925,-1,-0.12682491218664427,0.9970857327623692,0.9541473300518896,0.9799103716781774,17.0,0.5806451612903226,0.967741935483871,13C1 O18,de-protonated,,1.0,14728.0,C30 H30 O18 13C1,30.0,30.0,18.0,,,,1.0,,,
10876,14743,690.1401860191996,690.139204975054,690.139069951709,3929518.543952528,152.8003982223364,328692.70848871063,20.893092388203925,-1,0.1956465745858414,0.9930786466698768,0.0,0.595847188001926,20.0,0.22857142857142856,0.9714285714285714,N1 S2 P1 O8,de-protonated,,0.0,,C35 H34 O8 N1 P1 S2,35.0,34.0,8.0,1.0,1.0,2.0,,,,
10877,14744,690.1475575087823,690.1465764527883,690.146442780329,2044348.6731587322,268.7929108254859,294425.36365509866,10.888975570373185,-1,0.19368709444258386,0.993216123769264,0.0,0.5959296742615584,21.0,0.4411764705882353,0.8529411764705882,N1 O15,de-protonated,,0.0,,C34 H29 O15 N1,34.0,29.0,15.0,1.0,,,,,,
10878,14745,690.1767499844758,690.1757688815601,690.175678011259,4051621.6541214488,121.39345754952467,326962.26193516026,21.188490853931842,-1,0.13166256642478308,0.9968595229725216,0.974591162439734,0.9879521787594066,16.0,0.53125,1.0625,13C1 O17,de-protonated,,1.0,14730.0,C31 H34 O17 13C1,31.0,34.0,17.0,,,,1.0,,,
10879,14746,690.2053152380481,690.2043340892187,690.204446915089,1809986.5083791146,339.60969795154796,246702.98661990903,9.453419225613988,-1,-0.16346731863407532,0.9951631427198464,0.0,0.5970978856319078,19.0,0.22857142857142856,1.0857142857142856,N3 S1 P1 O8,de-protonated,,0.0,,C35 H38 O8 N3 P1 S1,35.0,38.0,8.0,3.0,1.0,1.0,,,,
10880,14747,690.2130963628824,690.2121152015461,690.2120635206089,4499777.694578945,238.5400188410388,310082.90237000893,23.821680797298338,-1,0.07487689642310863,0.9989832162123846,0.9846718423367316,0.9932586666621235,15.0,0.48484848484848486,1.1515151515151516,13C1 O16,de-protonated,,1.0,14732.0,C32 H38 O16 13C1,32.0,38.0,16.0,,,,1.0,,,
10881,14748,690.2495118964983,690.2485306766297,690.248449029959,3748663.936291211,302.40074579297584,308573.2172679149,19.978827453552817,-1,0.1182859168546741,0.9974644700585209,0.9951582668738446,0.9965419887846504,14.0,0.4411764705882353,1.2352941176470589,13C1 O15,de-protonated,,1.0,14733.0,C33 H42 O15 13C1,33.0,42.0,15.0,,,,1.0,,,
10882,14749,690.2598756579432,690.2588944214164,690.258970611699,21407853.27301986,218.7036680501082,323400.3920731684,112.67379668326006,-1,-0.11037927204406885,0.49889587326534734,0.7311359101322887,0.5917918880121239,13.0,0.35294117647058826,1.3235294117647058,N1 S1 O12,de-protonated,,0.0,,C34 H45 O12 N1 S1,34.0,45.0,12.0,1.0,,1.0,,,,
10883,14751,690.2842851014987,690.283303825737,690.283471283079,4445178.75202841,281.0611626437055,272997.7652607792,23.80697770624401,-1,-0.24259213645581254,0.9893783853979787,0.0,0.5936270312387872,3.0,0.5,1.8928571428571428,N1 S2 O14,de-protonated,,0.0,,C28 H53 O14 N1 S2,28.0,53.0,14.0,1.0,,2.0,,,,
10884,14752,690.2963331037333,690.2953518086061,690.2953561210489,3773462.6594428876,179.7493894439232,296735.30091778404,19.825113319802995,-1,-0.006247242950843436,0.9999929184376729,0.0,0.5999957510626037,12.0,0.3142857142857143,1.4,N1 S1 O11,de-protonated,,0.0,,C35 H49 O11 N1 S1,35.0,49.0,11.0,1.0,,1.0,,,,
10885,14753,691.0223735784604,691.0213911162209,691.021301835189,3251140.3851849856,183.06418749246103,300068.912703225,17.041550854289934,-1,0.1292015625216366,0.9969756517226996,0.0,0.5981853910336198,24.0,0.6129032258064516,0.5161290322580645,O19,de-protonated,,0.0,,C31 H16 O19,31.0,16.0,19.0,,,,,,,
10886,14754,691.0434244369227,691.0424419408411,691.0424312032491,4225646.735783184,118.11046815901703,302408.35620957107,22.564566512153064,-1,0.015538252801266583,0.9999561924786449,0.0,0.5999737154871869,19.0,0.75,0.7142857142857143,O21,de-protonated,,0.0,,C28 H20 O21,28.0,20.0,21.0,,,,,,,
10887,14755,691.058731107868,691.0577485871785,691.057687344539,8788100.249390513,188.07410514157488,321939.5515205251,47.493657394770764,-1,0.0886216022558411,0.9974887974825457,0.9813648860891582,0.9910392329251907,23.0,0.5625,0.625,O18,de-protonated,,0.0,,C32 H20 O18,32.0,20.0,18.0,,,,,,,
10888,14756,691.0798658675031,691.0788833128364,691.078816712599,14731650.339125287,149.81132200546352,320012.30617518484,78.73104266201699,-1,0.09637140634246444,0.9949646786137183,0.9506891401494523,0.9772544632280118,18.0,0.6896551724137931,0.8275862068965517,O20,de-protonated,,0.0,,C29 H24 O20,29.0,24.0,20.0,,,,,,,
10889,14757,691.0951634197735,691.0941808405134,691.0940728538891,7819538.071390306,156.11103788178792,321062.73766247224,41.32103244123448,-1,0.1562545948502324,0.49778981928579685,0.7369636471990488,0.5934593504510977,22.0,0.5151515151515151,0.7272727272727273,O17,de-protonated,,0.0,,C33 H24 O17,33.0,24.0,17.0,,,,,,,
10890,14758,691.1162462158759,691.1152636027217,691.1152022219491,15885049.794382699,152.18009604260595,318207.87796489295,83.01365209275113,-1,0.08881409705959195,0.9956234906111336,0.9970174033921324,0.9961810557235332,17.0,0.6333333333333333,0.9333333333333333,O19,de-protonated,,0.0,,C30 H28 O19,30.0,28.0,19.0,,,,,,,
10891,14759,691.1314847173886,691.1305020797358,691.130458363239,6192733.893484781,243.69524701868804,312642.43853689777,32.41363255159268,-1,0.06325361056314231,0.49963714188640285,0.7311359101322888,0.5922366491847573,21.0,0.47058823529411764,0.8235294117647058,O16,de-protonated,,0.0,,C34 H28 O16,34.0,28.0,16.0,,,,,,,
10892,14760,691.1526840334654,691.1517013617309,691.1515877312991,12216687.44359501,186.9496219903156,309614.7670050919,63.931713193512486,-1,0.16440739470249185,0.49755374368688615,0.7489023467070405,0.5980931848949479,16.0,0.5806451612903226,1.032258064516129,O18,de-protonated,,0.0,,C31 H32 O18,31.0,32.0,18.0,,,,,,,
10893,14761,691.1679215185542,691.1669388223225,691.1668438725891,3682921.1944668996,137.00271143216003,316697.7887968342,19.561794325466344,-1,0.13737599583612717,0.9965815269216267,0.0,0.597948916152976,20.0,0.42857142857142855,0.9142857142857143,O15,de-protonated,,0.0,,C35 H32 O15,35.0,32.0,15.0,,,,,,,
10894,14762,691.1890149744057,691.1880322442623,691.1879732406491,12541144.775346547,174.24493711285007,317966.90770997066,67.55134688216044,-1,0.08536550917813256,0.9966359574860478,0.9929311807834631,0.995154046805014,15.0,0.53125,1.125,O17,de-protonated,,0.0,,C32 H36 O17,32.0,36.0,17.0,,,,,,,
10895,14763,691.2042224140978,691.2032396595054,691.2032293819391,3740225.2748446814,139.00980817496958,323593.54124568356,19.604566953988034,-1,0.014869094701066315,0.9999598843187306,0.0,0.5999759305912383,19.0,0.3888888888888889,1.0,O14,de-protonated,,0.0,,C36 H36 O14,36.0,36.0,14.0,,,,,,,
10896,14764,691.2254416693057,691.224458880599,691.2243587499989,11505788.498295851,1634.4440277205986,324415.3270114548,60.472476861820866,-1,0.14485976765133432,0.9961873143016617,0.9811510837377803,0.9901728220761092,14.0,0.48484848484848486,1.2121212121212122,O16,de-protonated,,0.0,,C33 H40 O16,33.0,40.0,16.0,,,,,,,
10897,14765,691.2832959571309,691.2823130754105,691.282229943029,23935144.230549876,335.3415831760941,313519.94592488237,127.80461402280766,-1,0.12025823578930964,0.24934483030908014,0.591016179820611,0.3860133701136925,25.0,0.022222222222222223,0.9777777777777777,N2 S2 O1,de-protonated,,0.0,,C45 H44 O1 N2 S2,45.0,44.0,1.0,2.0,,2.0,,,,
10898,14765,691.2832959571309,691.2823130754105,691.282362884759,23935144.230549876,335.3415831760941,313519.94592488237,127.80461402280766,-1,-0.07205355032779188,0.3330194712882814,0.6976611809416191,0.4788761551496165,12.0,0.2647058823529412,1.4411764705882353,N2 S1 P1 O9,de-protonated,,0.0,,C34 H49 O9 N2 P1 S1,34.0,49.0,9.0,2.0,1.0,1.0,,,,
10899,14766,691.2982027803386,691.2972198746519,691.297129768699,3135834.8491746304,217.66317317128494,334100.3685475583,16.93461928298571,-1,0.13034330529642485,0.9969220464608085,0.0,0.5981532278764851,12.0,0.4,1.3714285714285714,O14,de-protonated,,0.0,,C35 H48 O14,35.0,48.0,14.0,,,,,,,
10900,14767,692.0621238599534,692.0611397259739,692.0610421796091,3345971.15828611,158.74795077578645,284556.2073616029,17.961830689826904,-1,0.14095052153228765,0.9964016396351224,0.9813648860891582,0.9903869382167367,23.0,0.5625,0.625,13C1 O18,de-protonated,,1.0,14755.0,C31 H20 O18 13C1,31.0,20.0,18.0,,,,1.0,,,
10901,14768,692.0749222691559,692.0739381145962,692.0740656847989,1924489.2377643515,75.51011162901911,276085.86723318853,10.27044326261032,-1,-0.18433027481710768,0.9938537658540803,0.0,0.5963122595124482,18.0,0.7142857142857143,0.8214285714285714,N1 O20,de-protonated,,0.0,,C28 H23 O20 N1,28.0,23.0,20.0,1.0,,,,,,
10902,14769,692.0833048214637,692.0823206534247,692.0821715476691,3443341.524775024,116.65343604785227,335340.9552864119,18.346116024201457,-1,0.21544516214641898,0.991613133314848,0.9506891401494523,0.9752435360486897,18.0,0.6896551724137931,0.8275862068965517,13C1 O20,de-protonated,,1.0,14756.0,C28 H24 O20 13C1,28.0,24.0,20.0,,,,1.0,,,
