,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
576,1377,330.159091049152,330.15877411224506,330.15881687564905,16743458.959225511,146.99718882896707,659298.1528162687,87.18830523202384,-1,-0.12952373770065348,0.49848028647362014,0.8684926696514794,0.6464852397447638,4.0,0.2857142857142857,1.8571428571428572,N3 P1 O4,de-protonated,,0.0,,C14 H26 O4 N3 P1,14.0,26.0,4.0,3.0,1.0,,,,,,
577,1379,330.1642759728841,330.1639590306646,330.1639315577191,2081582.619892335,97.83147751038094,626007.6089761888,10.90119860515738,-1,0.08321001450133642,0.9987444551158596,0.9623371575935887,0.9841815361069512,4.0,0.4375,1.625,13C1 O7,de-protonated,,1.0,1368.0,C15 H26 O7 13C1,15.0,26.0,7.0,,,,1.0,,,,
578,1380,330.1924933432538,330.19217637212205,330.19221120419905,2518201.3586266357,112.76542659047016,720436.4829588913,13.182535470056086,-1,-0.10549030481003617,0.9979828391380147,0.0,0.5987897034828088,3.0,0.375,1.8125,N1 O6,de-protonated,,0.0,,C16 H29 O6 N1,16.0,29.0,6.0,1.0,,,,,,,
579,1381,330.22890822695473,330.2285912185111,330.22859671354905,1741549.4040789383,63.11032190802929,638342.1402670456,9.218463249998859,-1,-0.016640103274634912,0.9999497593842913,0.0,0.5999698556305748,2.0,0.29411764705882354,1.9411764705882353,N1 O5,de-protonated,,0.0,,C17 H33 O5 N1,17.0,33.0,5.0,1.0,,,,,,,
580,1382,330.2734372182261,330.2731201641563,330.2730880857691,2215289.905817887,82.42784465186989,604014.1781551609,11.80442177207646,-1,0.09712685767742607,0.9982897450233019,0.9837980056868328,0.9924930492887143,1.0,0.21052631578947367,2.0,13C1 O4,de-protonated,,1.0,1373.0,C18 H38 O4 13C1,18.0,38.0,4.0,,,,1.0,,,,
581,1386,331.1401627631919,331.1398448209565,331.1398412777591,2999731.402584016,145.10601570016127,633205.4559918989,15.755191736361684,-1,0.010700003342062824,0.9999792261427065,0.0,0.5999875356856239,4.0,0.5333333333333333,1.6,O8,de-protonated,,0.0,,C15 H24 O8,15.0,24.0,8.0,,,,,,,,
582,1393,331.1765323342192,331.17621435471114,331.1762267871091,26216189.75921651,104.68515239439226,655926.0289962124,138.62014694890058,-1,-0.037540128066662674,0.9997632975602491,0.9945564143140209,0.9976805442617578,3.0,0.4375,1.75,O7,de-protonated,,0.0,,C16 H28 O7,16.0,28.0,7.0,,,,,,,,
583,1395,331.21294633255104,331.21262831572443,331.2126122964591,1639027.534477086,108.54618740627582,675490.1043743485,8.649126702957082,-1,0.048365505226551565,0.9995756412893613,0.0,0.5997453847736167,2.0,0.35294117647058826,1.8823529411764706,O6,de-protonated,,0.0,,C17 H32 O6,17.0,32.0,6.0,,,,,,,,
584,1396,332.13543385010064,332.13511488777937,332.1350902499591,6201849.317088321,157.200050906311,620657.4856542846,32.2499888936468,-1,0.07418011826476398,0.9990020424293593,0.0,0.5994012254576155,4.0,0.5714285714285714,1.6428571428571428,N1 O8,de-protonated,,0.0,,C14 H23 O8 N1,14.0,23.0,8.0,1.0,,,,,,,
585,1399,332.1604138979706,332.16009491004377,332.1600706881391,7356669.973703645,122.16264728998092,654187.1468652863,38.3743474510775,-1,0.0729223852900088,0.28543873724005087,0.8437806590823977,0.5087755059769896,4.0,0.4666666666666667,1.6666666666666667,N1 O6 18O1,de-protonated,,1.0,1376.0,C15 H25 O6 N1 18O1,15.0,25.0,6.0,1.0,,,,,,1.0,
586,1402,332.17178605602095,332.17146705643717,332.1714757593091,1895952.260809651,126.39304759766931,740026.6438657902,9.875594685135862,-1,-0.026199937558354765,0.9998754547138654,0.0,0.5999252728283192,3.0,0.4666666666666667,1.8,N1 O7,de-protonated,,0.0,,C15 H27 O7 N1,15.0,27.0,7.0,1.0,,,,,,,
587,1404,332.17988912265395,332.17957011476415,332.1795816221791,4734393.230032741,78.09988196468206,694667.5795245832,24.848613782103705,-1,-0.03464215022303971,0.9997822710260205,0.9945564143140209,0.9976919283412207,3.0,0.4375,1.75,13C1 O7,de-protonated,,1.0,1393.0,C15 H28 O7 13C1,15.0,28.0,7.0,,,,1.0,,,,
588,1405,332.208186102895,332.2078670659994,332.2078612686591,5999079.297628433,103.23583215150182,642369.291875577,32.22338438210279,-1,0.01745094252441016,0.9999447439793138,0.0,0.5999668463875882,2.0,0.375,1.9375,N1 O6,de-protonated,,0.0,,C16 H31 O6 N1,16.0,31.0,6.0,1.0,,,,,,,
589,1413,333.1017027619647,333.1013828090833,333.1013477681291,2818049.196011297,86.95166960230735,648448.474150192,14.661746311902945,-1,0.10519607460451516,0.9979940645699076,0.0,0.5987964387419445,4.0,0.5,1.5714285714285714,S1 O7,de-protonated,,0.0,,C14 H22 O7 S1,14.0,22.0,7.0,,,1.0,,,,,
590,1422,333.1710954626107,333.1707754385846,333.17074748350905,2197211.9267718755,88.32535019117253,763361.7132378296,11.413335452379538,-1,0.08390615251593554,0.9987233728424105,0.0,0.5992340237054463,7.0,0.2631578947368421,1.368421052631579,O5,de-protonated,,0.0,,C19 H26 O5,19.0,26.0,5.0,,,,,,,,
591,1425,333.2762440794304,333.2759239475989,333.27588125955907,4099166.7895054608,97.511353545448,683207.5951354564,21.283609235206598,-1,0.12808619601764604,0.9970275659517136,0.0,0.5982165395710282,0.0,0.23529411764705882,2.235294117647059,N2 O4,de-protonated,,0.0,,C17 H38 O4 N2,17.0,38.0,4.0,2.0,,,,,,,
592,1426,334.0237240806237,334.02340318235895,334.0234455991091,18858402.61088416,99.63827422883915,657557.9480175031,98.41540910359531,-1,-0.12698734387265254,0.4985391369890388,0.8767281105990785,0.6498147264330547,11.0,0.46153846153846156,0.7692307692307693,N3 P1 O6,de-protonated,,0.0,,C13 H10 O6 N3 P1,13.0,10.0,6.0,3.0,1.0,,,,,,
593,1427,334.0275092216239,334.0271883194777,334.0271970249491,6922997.550208694,86.75097194203639,646280.6172626343,36.27791194140965,-1,-0.0260621633526887,0.9998767610495765,0.0,0.5999260566297459,1.0,1.125,2.125,N1 S2 O9,de-protonated,,0.0,,C8 H17 O9 N1 S2,8.0,17.0,9.0,1.0,,2.0,,,,,
594,1429,334.1510836613692,334.1507626325038,334.1507403144191,22050100.246817727,140.92874180131327,654052.1718296155,114.97405708858605,-1,0.06679046907924538,0.49959544547357515,0.8684926696514793,0.6471543351447369,3.0,0.5714285714285714,1.7857142857142858,N1 O8,de-protonated,,0.0,,C14 H25 O8 N1,14.0,25.0,8.0,1.0,,,,,,,
595,1436,334.2602157833205,334.25989464254303,334.25989684246906,4419301.211632584,63.43038287060793,663999.7014344034,23.2204176756104,-1,-0.006581483601742688,0.999992140412945,0.0,0.599995284247767,0.0,0.29411764705882354,2.176470588235294,N1 O5,de-protonated,,0.0,,C17 H37 O5 N1,17.0,37.0,5.0,1.0,,,,,,,
596,1447,335.1503239618,335.1500019081468,335.1500120386191,1605685.0729194758,32.78570339009977,669936.1753329507,8.631833770453476,-1,-0.03022668032902347,0.9998342327488,0.0,0.59990053964928,7.0,0.3333333333333333,1.3333333333333333,O6,de-protonated,,0.0,,C18 H24 O6,18.0,24.0,6.0,,,,,,,,
597,1450,335.18673977342684,335.18641768242287,335.1863975479691,2393459.813497475,160.83140611106103,616671.9346726688,12.446920725864258,-1,0.060069423874700476,0.9993454865177085,0.0,0.5996072919106251,6.0,0.2631578947368421,1.4736842105263157,O5,de-protonated,,0.0,,C19 H28 O5,19.0,28.0,5.0,,,,,,,,
598,1451,335.19008069026324,335.1897585958326,335.1897688512891,5500391.141541643,126.21872291053367,626823.7591962147,29.115977433762627,-1,-0.0305959712050644,0.9998301578683447,0.0,0.5998980947210069,1.0,0.3125,2.0,S1 O5,de-protonated,,0.0,,C16 H32 O5 S1,16.0,32.0,5.0,,,1.0,,,,,
599,1454,335.2264929161156,335.22617078433746,335.22615436063904,3612983.196326812,79.49886880169151,632922.322546479,18.80938966161383,-1,0.04899289091345267,0.999564562938815,0.0,0.599738737763289,0.0,0.23529411764705882,2.1176470588235294,S1 O4,de-protonated,,0.0,,C17 H36 O4 S1,17.0,36.0,4.0,,,1.0,,,,,
600,1461,336.14559719032997,336.1452741157487,336.14526101081907,2573365.4981110813,93.08281119676016,617360.8471541638,13.570961338598607,-1,0.038985912168058565,0.9997242539220994,0.0,0.5998345523532597,7.0,0.35294117647058826,1.3529411764705883,N1 O6,de-protonated,,0.0,,C17 H23 O6 N1,17.0,23.0,6.0,1.0,,,,,,,
601,1464,336.16674360859184,336.1664205123168,336.16639037887904,1663152.8779169156,72.99791364262012,735072.2142057061,8.654447605265883,-1,0.08963846062321815,0.9985431123683539,0.0,0.5991258674210124,2.0,0.5714285714285714,1.9285714285714286,N1 O8,de-protonated,,0.0,,C14 H27 O8 N1,14.0,27.0,8.0,1.0,,,,,,,
602,1471,337.1296075250493,337.12928344088823,337.12927659372906,5585222.437169503,87.28260265930274,676245.105593027,29.41926886536432,-1,0.020310188541031168,0.99992515453597,0.0,0.599955092721582,7.0,0.4117647058823529,1.2941176470588236,O7,de-protonated,,0.0,,C17 H22 O7,17.0,22.0,7.0,,,,,,,,
603,1474,337.1659873822344,337.16566326074417,337.1656621030791,9702865.77205688,164.55108447788484,654078.432880043,51.38927449840633,-1,0.0034335200280366405,0.9992304059656796,0.9658425444669142,0.9858752613661734,6.0,0.3333333333333333,1.4444444444444444,O6,de-protonated,,0.0,,C18 H26 O6,18.0,26.0,6.0,,,,,,,,
604,1476,337.1983632956982,337.1980391409871,337.1980248604291,2603295.6409463715,108.59152178541686,597438.5586236079,13.58160314321621,-1,0.042350657294487025,0.9996746105472969,0.0,0.5998047663283781,1.0,0.5,2.142857142857143,N2 O7,de-protonated,,0.0,,C14 H30 O7 N2,14.0,30.0,7.0,2.0,,,,,,,
605,1477,337.2023721027509,337.20204794392635,337.20204761242906,1578602.4149248137,107.23068356167764,660576.1793565941,8.19418955555454,-1,0.0009830820791561666,0.9999998246388646,0.0,0.5999998947833187,5.0,0.2631578947368421,1.5789473684210527,O5,de-protonated,,0.0,,C19 H30 O5,19.0,30.0,5.0,,,,,,,,
606,1478,337.20573999900444,337.20541583672406,337.2054189157491,29898990.499910925,188.96900630035353,642792.6740241444,157.94566413446816,-1,-0.009131006941184279,0.9998156162245764,0.9772452675559576,0.990787476757129,0.0,0.3125,2.125,S1 O5,de-protonated,,0.0,,C16 H34 O5 S1,16.0,34.0,5.0,,,1.0,,,,,
607,1483,338.14004950042806,338.13972437935655,338.1397817072191,14828627.911157036,73.74177607696662,679788.0245728922,76.91896377603665,-1,-0.16953894697531854,0.4973990574210676,0.8221557383861047,0.6273017298070824,11.0,0.2,1.05,N1 O4,de-protonated,,0.0,,C20 H21 O4 N1,20.0,21.0,4.0,1.0,,,,,,,
608,1484,338.14590178730367,338.14557666022597,338.1456549339891,6471244.299508628,103.30731578454265,672251.1435100386,33.93139402322812,-1,-0.2314794289570497,0.9903245956019107,0.0,0.5941947573611464,2.0,0.6923076923076923,1.9230769230769231,N1 O9,de-protonated,,0.0,,C13 H25 O9 N1,13.0,25.0,9.0,1.0,,,,,,,
609,1485,338.1612491948182,338.1609240519893,338.1609110752791,24444404.35753797,114.96741574560835,636182.2804080765,128.14861120517892,-1,0.03837436489636307,0.9998621675796348,0.9894256162774582,0.995687547058764,6.0,0.35294117647058826,1.4705882352941178,N1 O6,de-protonated,,0.0,,C17 H25 O6 N1,17.0,25.0,6.0,1.0,,,,,,,
610,1486,338.1693732256687,338.1690480745021,338.1690169381491,2382140.9993092157,130.02028849954655,562979.8634684033,12.570631704543898,-1,0.0920733461656331,0.9984629510384817,0.9658425444669142,0.9854147884098547,6.0,0.3333333333333333,1.4444444444444444,13C1 O6,de-protonated,,1.0,1474.0,C17 H26 O6 13C1,17.0,26.0,6.0,,,,1.0,,,,
611,1489,338.19765956059763,338.19733438040043,338.19729658462904,2561548.1176357027,82.27309117386324,621540.6929906028,13.57894269206181,-1,0.11175657455732904,0.9977363567471229,0.0,0.5986418140482738,5.0,0.2777777777777778,1.6111111111111112,N1 O5,de-protonated,,0.0,,C18 H29 O5 N1,18.0,29.0,5.0,1.0,,,,,,,
612,1490,338.20911387506953,338.20878868311667,338.2087737508191,6135931.015303448,95.97592622206722,649586.7282570993,32.388332353675644,-1,0.04415112419713337,0.999646360671155,0.9772452675559576,0.990685923425076,0.0,0.3125,2.125,13C1 S1 O5,de-protonated,,1.0,1478.0,C15 H34 O5 S1 13C1,15.0,34.0,5.0,,,1.0,1.0,,,,
613,1493,338.27038785190575,338.270062597066,338.2700676033291,1988818.9148815488,98.26744289988014,660755.9173677657,10.527405217964064,-1,-0.014799604187337402,0.9999602583953031,0.0,0.5999761550371818,3.0,0.15,1.85,N1 O3,de-protonated,,0.0,,C20 H37 O3 N1,20.0,37.0,3.0,1.0,,,,,,,
614,1500,339.1452518516508,339.14492569883254,339.1449266581891,50842031.29568619,47.186025444648386,638423.9742349557,267.3221319941949,-1,-0.0028287510137302773,0.9996950423478348,0.988815182601401,0.9953430984492613,6.0,0.4117647058823529,1.411764705882353,O7,de-protonated,,0.0,,C17 H24 O7,17.0,24.0,7.0,,,,,,,,
615,1501,339.1564960595829,339.15616989522226,339.1561600474791,1918999.1713355926,58.83518793766663,614006.3992479593,10.009947468433104,-1,0.029036014473841736,0.9998470341027613,0.0,0.5999082204616568,6.0,0.375,1.5,N2 O6,de-protonated,,0.0,,C16 H24 O6 N2,16.0,24.0,6.0,2.0,,,,,,,
616,1502,339.16386932801475,339.1635431560854,339.1635541027991,1567628.7019608624,54.04338438148888,630080.0961524566,8.26070083441456,-1,-0.032275619147198904,0.9998109999372047,0.0,0.5998865999623227,5.0,0.2222222222222222,1.5555555555555556,S1 O4,de-protonated,,0.0,,C18 H28 O4 S1,18.0,28.0,4.0,,,1.0,,,,,
617,1503,339.1645897615605,339.1642635888915,339.1642659103491,4136730.8668685164,75.58469252446076,666262.0933066348,21.839643526476372,-1,-0.006844640882620167,0.9999914993268821,0.9894256162774582,0.9957651461071126,6.0,0.35294117647058826,1.4705882352941178,13C1 N1 O6,de-protonated,,1.0,1485.0,C16 H25 O6 N1 13C1,16.0,25.0,6.0,1.0,,,1.0,,,,
618,1504,339.1816487721265,339.1813225819462,339.1813121675391,62880764.608350255,118.05604921179054,639899.8407148335,327.8952838775929,-1,0.030704542710482452,0.9997503897775368,0.9990320385760474,0.999463049296941,5.0,0.3333333333333333,1.5555555555555556,O6,de-protonated,,0.0,,C18 H28 O6,18.0,28.0,6.0,,,,,,,,
619,1505,339.20027875902525,339.1999525497208,339.1999396121491,68746105.17344655,122.94113826389653,644509.666537833,356.9686940928851,-1,0.03814143290842234,0.9998080349428365,0.9910603813435838,0.9963089735031354,4.0,0.15789473684210525,1.6842105263157894,S1 O3,de-protonated,,0.0,,C19 H32 O3 S1,19.0,32.0,3.0,,,1.0,,,,,
620,1507,339.21801759290815,339.21769136539433,339.2176976768891,3722462.116229493,88.59003077058185,612971.8640656284,19.360103050574804,-1,-0.01860603029016994,0.9999371872748851,0.0,0.599962312364931,4.0,0.2631578947368421,1.6842105263157894,O5,de-protonated,,0.0,,C19 H32 O5,19.0,32.0,5.0,,,,,,,,
621,1509,339.25444843807185,339.2541221731606,339.2540831862391,2624834.6984760035,108.53754556207909,559811.9649530707,13.944754725791924,-1,0.11491953515221427,0.9976065668437716,0.0,0.5985639401062629,3.0,0.2,1.8,O4,de-protonated,,0.0,,C20 H36 O4,20.0,36.0,4.0,,,,,,,,
622,1510,339.30204868043785,339.301722366663,339.3017020848791,1994175.152693503,55.529844209166754,601799.0538405728,10.724278603389724,-1,0.05977507272578999,0.999351883198873,0.0,0.5996111299193237,2.0,0.1,2.0,N2 O2,de-protonated,,0.0,,C20 H40 O2 N2,20.0,40.0,2.0,2.0,,,,,,,
623,1511,339.3271311913419,339.3268048518187,339.3268542049391,2317547.014270973,115.80082784887125,548428.3834436748,12.039871699240933,-1,-0.14544419279317305,0.996168989209494,0.0,0.5977013935256964,1.0,0.09090909090909091,2.0,O2,de-protonated,,0.0,,C22 H44 O2,22.0,44.0,2.0,,,,,,,,
624,1513,339.99210079033253,339.99177376813753,339.9917515470191,1649887.9014953235,156.27616062248444,627019.8098928917,8.614540837949871,-1,0.06535781634492749,0.9992252160794373,0.0,0.5995351296476623,19.0,0.16666666666666666,0.2222222222222222,N3 P1 O3,de-protonated,,0.0,,C18 H4 O3 N3 P1,18.0,4.0,3.0,3.0,1.0,,,,,,
625,1514,340.14049653872496,340.140169364171,340.1401756303891,2292800.850013534,110.40447742058248,712075.573602908,11.897537562480489,-1,-0.018422457899033115,0.9999384205789468,0.0,0.599963052347368,6.0,0.4375,1.4375,N1 O7,de-protonated,,0.0,,C16 H23 O7 N1,16.0,23.0,7.0,1.0,,,,,,,
626,1515,340.1485889757386,340.14826179287604,340.1482814932591,8561607.333004512,113.58485719817003,615280.6675178469,44.504026910817,-1,-0.057917044228627486,0.9993915366165742,0.988815182601401,0.9951609950105049,6.0,0.4117647058823529,1.411764705882353,13C1 O7,de-protonated,,1.0,1500.0,C16 H24 O7 13C1,16.0,24.0,7.0,,,,1.0,,,,
627,1516,340.1768797924179,340.17655258050837,340.1765611397391,5169286.320321929,104.2702564821467,670106.9228557299,27.626124787298163,-1,-0.02516114184536568,0.999885134508171,0.0,0.5999310807049025,5.0,0.35294117647058826,1.588235294117647,N1 O6,de-protonated,,0.0,,C17 H27 O6 N1,17.0,27.0,6.0,1.0,,,,,,,
628,1517,340.184979754336,340.18465253410994,340.1846670026091,12328795.641422616,103.48002942472812,636236.1488903755,65.08527704126178,-1,-0.04253130891268769,0.9996718291106437,0.9990320385760474,0.9994159128968052,5.0,0.3333333333333333,1.5555555555555556,13C1 O6,de-protonated,,1.0,1504.0,C17 H28 O6 13C1,17.0,28.0,6.0,,,,1.0,,,,
629,1518,340.2036287345903,340.2033014952168,340.20329444721915,13575656.20990207,75.25566840895996,650155.184672474,70.58709002856268,-1,0.02071701765019658,0.9998700540317174,0.9910603813435838,0.9963461849564639,4.0,0.15789473684210525,1.6842105263157894,13C1 S1 O3,de-protonated,,1.0,1505.0,C18 H32 O3 S1 13C1,18.0,32.0,3.0,,,1.0,1.0,,,,
630,1520,340.2132641545642,340.21293690529757,340.2129466490891,1659303.545376439,32.32683975736194,680943.4383691233,8.629173319299076,-1,-0.028640272525560628,0.9998511750306917,0.0,0.5999107050184149,4.0,0.2777777777777778,1.7222222222222223,N1 O5,de-protonated,,0.0,,C18 H31 O5 N1,18.0,31.0,5.0,1.0,,,,,,,
631,1523,340.24967376500456,340.2493464783547,340.2493321584391,4359354.031391512,95.47956074426902,630462.3290121384,22.847954513994285,-1,0.04208653561391437,0.9996786558517073,0.0,0.5998071935110244,3.0,0.21052631578947367,1.8421052631578947,N1 O4,de-protonated,,0.0,,C19 H35 O4 N1,19.0,35.0,4.0,1.0,,,,,,,
632,1524,340.28606545952056,340.2857381355056,340.28571766778913,6192816.299894539,92.93482466883253,642893.7776346978,32.28723520980841,-1,0.06014862042328485,0.9993437601034175,0.0,0.5996062560620505,2.0,0.15,1.95,N1 O3,de-protonated,,0.0,,C20 H39 O3 N1,20.0,39.0,3.0,1.0,,,,,,,
633,1525,340.3224462493432,340.322118887974,340.3221031771391,4990513.023958699,63.614386032826104,639370.3923498053,26.87055665944833,-1,0.046164603257885156,0.999613376653496,0.0,0.5997680259920976,1.0,0.09523809523809523,2.0476190476190474,N1 O2,de-protonated,,0.0,,C21 H43 O2 N1,21.0,43.0,2.0,1.0,,,,,,,
634,1529,341.0915099942732,341.0911818431975,341.0911770072691,1779072.4669212417,62.66376924008514,519782.6572330552,9.28630475443608,-1,0.014177817310204222,0.9999635275733073,0.0,0.5999781165439844,2.0,0.75,1.8333333333333333,S1 O9,de-protonated,,0.0,,C12 H22 O9 S1,12.0,22.0,9.0,,,1.0,,,,,
635,1530,341.16090737783,341.160579155488,341.16057672264907,135380149.24145824,132.33351123244418,640643.8090660209,701.8482981401728,-1,0.007131066986815659,0.9998479321160207,0.9978366647488774,0.9990434251691633,5.0,0.4117647058823529,1.5294117647058822,O7,de-protonated,,0.0,,C17 H26 O7,17.0,26.0,7.0,,,,,,,,
636,1531,341.1795470682025,341.1792188267187,341.17920416725906,2641655.97800275,69.23742385012717,633854.5051912275,13.90351773289871,-1,0.042967037392769,0.9996650716507595,0.0,0.5997990429904556,4.0,0.2222222222222222,1.6666666666666667,S1 O4,de-protonated,,0.0,,C18 H30 O4 S1,18.0,30.0,4.0,,,1.0,,,,,
637,1532,341.19607595606755,341.1957476976095,341.1957354417491,2677388.2696144283,113.51811521272964,618480.2801445875,14.134976983331581,-1,0.035920321124705605,0.9998179818674311,0.9910603813435838,0.9963149416578923,4.0,0.15789473684210525,1.6842105263157894,34S1 O3,de-protonated,,1.0,1505.0,C19 H32 O3 34S1,19.0,32.0,3.0,,,,,,,,1.0
638,1533,341.1972827566974,341.1969544970001,341.19696223199907,6715390.1391127715,118.52080103508112,645898.087192087,35.29354501428134,-1,-0.022670187105929135,0.9999067510848828,0.0,0.5999440506509297,4.0,0.3333333333333333,1.6666666666666667,O6,de-protonated,,0.0,,C18 H30 O6,18.0,30.0,6.0,,,,,,,,
639,1536,341.2336780610794,341.23334976400594,341.23334774134906,2182205.835359721,175.9104445079968,649060.2091995353,11.57695319837519,-1,0.005927488874114532,0.9999936247981644,0.0,0.5999961748788987,3.0,0.2631578947368421,1.7894736842105263,O5,de-protonated,,0.0,,C19 H34 O5,19.0,34.0,5.0,,,,,,,,
640,1538,341.27003147500494,341.2697031405981,341.26973325069906,3651268.4639821816,74.35756359297532,676873.4728113371,19.09671838628912,-1,-0.08822962610432035,0.9985885157854737,0.0,0.5991531094712842,2.0,0.2,1.9,O4,de-protonated,,0.0,,C20 H38 O4,20.0,38.0,4.0,,,,,,,,
