,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
1568,3790,439.30665951378114,439.3065668513362,439.30651268321907,2081873.3299095759,138.71272251718824,440870.1501909758,11.510861823914464,-1,0.12330369697062778,0.9972450919002478,0.0,0.5983470551401486,4.0,0.24,1.76,O6,de-protonated,,0.0,,C25 H44 O6,25.0,44.0,6.0,,,,,,,,
1569,3791,439.3793644538684,439.37927177711487,439.37928370191906,6778544.436131807,165.3053414937917,481890.1799677598,37.01559481946035,-1,-0.027140114795228928,0.9993068156889402,0.9876982456252776,0.9946633876634752,2.0,0.14814814814814814,1.9259259259259258,O4,de-protonated,,0.0,,C27 H52 O4,27.0,52.0,4.0,,,,,,,,
1570,3793,440.04428717987463,440.0441943722622,440.0441810439991,4820446.919452352,227.9577117271896,475810.9389095601,26.700048656735447,-1,0.030288465722828242,0.999833554433539,0.0,0.5999001326601234,20.0,0.21739130434782608,0.5217391304347826,N3 P1 O5,de-protonated,,0.0,,C23 H12 O5 N3 P1,23.0,12.0,5.0,3.0,1.0,,,,,,
1571,3794,440.0629017647014,440.06280895342553,440.0628084886091,1685220.6475287122,106.71021762792844,524330.9719407671,9.207009858670883,-1,0.0010562501865804522,0.9999997975641705,0.0,0.5999998785385022,19.0,0.08333333333333333,0.6666666666666666,N3 S1 P1 O2,de-protonated,,0.0,,C24 H16 O2 N3 P1 S1,24.0,16.0,2.0,3.0,1.0,1.0,,,,,
1572,3797,440.0900118454389,440.0899190288277,440.0898110834391,9377959.321555382,88.38940973346172,480011.6927938318,51.64211549795088,-1,0.24528036298004982,0.9891429689662076,0.0,0.5934857813797245,5.0,0.6428571428571429,1.7142857142857142,N3 S1 P1 O9,de-protonated,,0.0,,C14 H24 O9 N3 P1 S1,14.0,24.0,9.0,3.0,1.0,1.0,,,,,
1573,3800,440.1619539039015,440.1618610731319,440.1618235574391,1836787.007990445,96.43298924300274,514985.2327797332,10.07340376297573,-1,0.08523159159612514,0.9986827481099123,0.9953518991633684,0.9973504085312948,12.0,0.2,1.12,13C1 S1 O5,de-protonated,,1.0,3784.0,C24 H28 O5 S1 13C1,24.0,28.0,5.0,,,1.0,1.0,,,,
1574,3801,440.2291109043788,440.22901806039243,440.22899063671906,6739155.392235909,136.07037936713812,490149.2146350891,37.275932890866976,-1,0.06229411046597944,0.9995955827495462,0.9967998692438542,0.9984772973472694,6.0,0.36363636363636365,1.5909090909090908,N1 O8,de-protonated,,0.0,,C22 H35 O8 N1,22.0,35.0,8.0,1.0,,,,,,,
1575,3803,440.26547404545573,440.265381194313,440.2653761460691,9333967.331371352,158.26084211164607,521225.77627586847,51.115840686935336,-1,0.011466365923772304,0.4999880719281447,0.8007932653391598,0.6203101492925507,5.0,0.30434782608695654,1.6956521739130435,N1 O7,de-protonated,,0.0,,C23 H39 O7 N1,23.0,39.0,7.0,1.0,,,,,,,
1576,3804,440.3018940182788,440.30180115996853,440.3017616554191,1974410.0529923532,239.1843980836605,424886.91330602014,10.921601995623123,-1,0.0897215338671762,0.9985404127223936,0.0,0.5991242476334361,4.0,0.25,1.7916666666666667,N1 O6,de-protonated,,0.0,,C24 H43 O6 N1,24.0,43.0,6.0,1.0,,,,,,,
1577,3805,440.38276801426224,440.3826751400357,440.3826385369891,2120952.2749044937,199.14281004375977,450640.0454031583,11.871276089437076,-1,0.08311646150605674,0.998747274978187,0.9876982456252776,0.9943276632370233,2.0,0.14814814814814814,1.9259259259259258,13C1 O4,de-protonated,,1.0,3791.0,C26 H52 O4 13C1,26.0,52.0,4.0,,,,1.0,,,,
1578,3808,440.9470756557605,440.9469826704764,440.9469120735591,3423431.9426664673,260.89557935521844,528660.759709721,18.73314380487247,-1,0.16010298611138588,0.9953597314311097,0.0,0.5972158388586658,8.0,1.0,1.0,N2 S2 P1 O11,de-protonated,,0.0,,C11 H11 O11 N2 P1 S2,11.0,11.0,11.0,2.0,1.0,2.0,,,,,
1579,3811,441.0380099223215,441.03791691914125,441.0379596639491,3920467.6622149823,153.28455465311274,463233.27130740276,21.589864255092486,-1,-0.09691865950762875,0.9982970630257681,0.0,0.5989782378154609,28.0,0.03125,0.3125,S1 O1,de-protonated,,0.0,,C32 H10 O1 S1,32.0,10.0,1.0,,,1.0,,,,,
1580,3815,441.0835725911035,441.08347957895637,441.0835897033891,12034630.403065229,36.44219348960454,535142.2225437083,65.82354205435912,-1,-0.2496679434969339,0.49437664261662734,0.8007932653391598,0.6169432917056403,13.0,0.21739130434782608,0.9565217391304348,S2 O5,de-protonated,,0.0,,C23 H22 O5 S2,23.0,22.0,5.0,,,2.0,,,,,
1581,3816,441.08579374079153,441.08570072820726,441.0857115043191,1950873.5569631075,75.86417130003896,594052.2870733249,10.819426300931275,-1,-0.024430879397091116,0.9998917049737587,0.0,0.5999350229842552,14.0,0.3333333333333333,0.9047619047619048,N2 P1 O7,de-protonated,,0.0,,C21 H19 O7 N2 P1,21.0,19.0,7.0,2.0,1.0,,,,,,
1582,3819,441.1038971442057,441.10380412805864,441.1038496915791,3181600.549471384,144.90178888184434,483693.02606153453,17.477642460508257,-1,-0.10329431607745519,0.998065866947382,0.0,0.5988395201684291,9.0,0.631578947368421,1.1578947368421053,O12,de-protonated,,0.0,,C19 H22 O12,19.0,22.0,12.0,,,,,,,,
1583,3821,441.11853613775133,441.1184431187233,441.1184543841891,1652436.7074561215,80.46265507866343,552067.5555510105,9.054446150158398,-1,-0.02553841417180883,0.9998816642459477,0.0,0.5999289985475686,4.0,0.7333333333333333,1.7333333333333334,N2 S1 O11,de-protonated,,0.0,,C15 H26 O11 N2 S1,15.0,26.0,11.0,2.0,,1.0,,,,,
1584,3824,441.1742882975239,441.1741952675236,441.17411878682907,4458021.101878509,122.44465233684092,512348.6363265933,24.925270836608558,-1,0.17335716506119533,0.9945618166014282,0.0,0.5967370899608568,11.0,0.2,1.2,S1 O5,de-protonated,,0.0,,C25 H30 O5 S1,25.0,30.0,5.0,,,1.0,,,,,
1585,3825,441.2032114635597,441.20311842786725,441.2031102408591,1737114.3271281035,75.99136041116006,498010.1235829359,9.717188498604836,-1,0.018556098058113393,0.999937523947801,0.0,0.5999625143686805,11.0,0.25,1.25,N2 O6,de-protonated,,0.0,,C24 H30 O6 N2,24.0,30.0,6.0,2.0,,,,,,,
1586,3826,441.2130812469172,441.2129882092824,441.2130062196291,1640600.635989205,113.84295009946649,456684.5330817471,8.998459468135467,-1,-0.04082007205920166,0.9996977016958779,0.0,0.5998186210175267,6.0,0.4090909090909091,1.5454545454545454,O9,de-protonated,,0.0,,C22 H34 O9,22.0,34.0,9.0,,,,,,,,
1587,3827,441.23242790080246,441.23233485936015,441.2323454717891,1570635.2438416397,104.93477386226203,437479.87793638353,8.678635547079478,-1,-0.024051792739374807,0.9998950394879137,0.9967998692438542,0.9986569713902899,6.0,0.36363636363636365,1.5909090909090908,13C1 N1 O8,de-protonated,,1.0,3801.0,C21 H35 O8 N1 13C1,21.0,35.0,8.0,1.0,,,1.0,,,,
1588,3828,441.2494602612488,441.24936721645446,441.2493917289791,4266090.433567946,147.16592660968126,459488.81237293663,23.776144188087912,-1,-0.05555254036832957,0.9994401907295446,0.0,0.5996641144377267,5.0,0.34782608695652173,1.6521739130434783,O8,de-protonated,,0.0,,C23 H38 O8,23.0,38.0,8.0,,,,,,,,
1589,3829,441.2528331245095,441.25274007905136,441.25276303229913,10556565.990158759,211.08008385619115,499052.4452509225,58.23734664025207,-1,-0.052018366087850945,0.9970564737541758,0.9859646919612016,0.9926197610369861,0.0,0.4,2.1,S1 O8,de-protonated,,0.0,,C20 H42 O8 S1,20.0,42.0,8.0,,,1.0,,,,,
1590,3830,441.35864887180264,441.35855580551964,441.3585482570291,1525737.9990447764,65.09085146490892,492169.9694658821,8.409899473369414,-1,0.0171028533910817,0.9999469262897706,0.0,0.5999681557738623,2.0,0.19230769230769232,1.9230769230769231,O5,de-protonated,,0.0,,C26 H50 O5,26.0,50.0,5.0,,,,,,,,
1591,3831,441.39502622738115,441.39493315393895,441.39493376637904,28910156.30242275,194.85512189259472,497779.28824631625,161.34242025368044,-1,-0.0013875104648969868,0.9999763457141244,0.9903107388527914,0.9961101029695912,1.0,0.14814814814814814,2.0,O4,de-protonated,,0.0,,C27 H54 O4,27.0,54.0,4.0,,,,,,,,
1592,3837,442.20834288307964,442.2082496495741,442.2082551918291,2323414.857751571,81.36471212267797,455038.2221472198,12.820950183251032,-1,-0.012533133271940273,0.9999714985500243,0.0,0.5999828991300146,6.0,0.42857142857142855,1.5714285714285714,N1 O9,de-protonated,,0.0,,C21 H33 O9 N1,21.0,33.0,9.0,1.0,,,,,,,
1593,3838,442.24470876720443,442.24461552654196,442.2446407011791,3601934.8145021633,105.07818645157019,499466.97263172123,19.67092072875655,-1,-0.05692468560062545,0.9994122028990577,0.0,0.5996473217394346,5.0,0.36363636363636365,1.6818181818181819,N1 O8,de-protonated,,0.0,,C22 H37 O8 N1,22.0,37.0,8.0,1.0,,,,,,,
1594,3839,442.2562874811774,442.2561942382362,442.25611786736914,2068020.2635363499,101.5444793153993,450567.0328127348,11.456274808942107,-1,0.1726847046135402,0.9946038108847386,0.9859646919612016,0.9911481633153238,0.0,0.4,2.1,13C1 S1 O8,de-protonated,,1.0,3829.0,C19 H42 O8 S1 13C1,19.0,42.0,8.0,,,1.0,1.0,,,,
1595,3841,442.39837475526775,442.39828148436334,442.39828860144905,8916015.611097235,169.05949157295544,477125.98278739443,49.25708284377405,-1,-0.016087507340805673,0.9999530407505297,0.9903107388527914,0.9960961199914344,1.0,0.14814814814814814,2.0,13C1 O4,de-protonated,,1.0,3831.0,C26 H54 O4 13C1,26.0,54.0,4.0,,,,1.0,,,,
1596,3845,443.0799545946993,443.0798611896578,443.07996087455905,1891507.0824872176,63.93690421804073,542851.8771431546,10.353337173090381,-1,-0.22498174161488255,0.9908576983358359,0.0,0.5945146190015015,4.0,0.7142857142857143,1.7142857142857142,N2 S2 O10,de-protonated,,0.0,,C14 H24 O10 N2 S2,14.0,24.0,10.0,2.0,,2.0,,,,,
1597,3852,443.1923232360021,443.1922298088461,443.1922707747391,2299720.959918558,199.69506811812826,456998.31065454375,12.5662107800467,-1,-0.09243368103172286,0.998450906161705,0.0,0.599070543697023,6.0,0.47619047619047616,1.5238095238095237,O10,de-protonated,,0.0,,C21 H32 O10,21.0,32.0,10.0,,,,,,,,
1598,3853,443.2138960310376,443.213802599636,443.21388940014907,1794233.8983766143,133.52520101644967,489340.32392793545,9.797669354012797,-1,-0.1958433956250083,0.9930647622865123,0.0,0.5958388573719073,5.0,0.19047619047619047,1.7619047619047619,N2 S1 P1 O4,de-protonated,,0.0,,C21 H37 O4 N2 P1 S1,21.0,37.0,4.0,2.0,1.0,1.0,,,,,
1599,3854,443.2439480984646,443.24385466114865,443.2439124253791,2739581.514897078,155.53642860966514,508081.8125183924,15.001631448044167,-1,-0.13032154270527796,0.99692307260484,0.0,0.598153843562904,9.0,0.23076923076923078,1.3846153846153846,O6,de-protonated,,0.0,,C26 H36 O6,26.0,36.0,6.0,,,,,,,,
1600,3856,444.2005519904986,444.20045836491994,444.20040690650904,1696819.9884948242,143.7606701355998,411986.3419551179,9.48554360173496,-1,0.11584503321940162,0.9975679079558613,0.0,0.5985407447735167,1.0,0.5882352941176471,2.1176470588235294,N1 P1 O10,de-protonated,,0.0,,C17 H36 O10 N1 P1,17.0,36.0,10.0,1.0,1.0,,,,,,
1601,3858,444.22396750145197,444.223873871265,444.22390525628913,1754298.3565065032,103.74413441306095,518768.63666326203,9.901244715755219,-1,-0.07065136236483101,0.9990946880573032,0.0,0.5994568128343819,5.0,0.42857142857142855,1.6666666666666667,N1 O9,de-protonated,,0.0,,C21 H35 O9 N1,21.0,35.0,9.0,1.0,,,,,,,
1602,3859,444.369641872614,444.3695482137579,444.36944729368906,1841236.245245223,62.418771513040475,511545.4870321082,10.067805094773435,-1,0.22710847803467088,0.9906848496772126,0.0,0.5944109098063275,1.0,0.2,2.04,N1 O5,de-protonated,,0.0,,C25 H51 O5 N1,25.0,51.0,5.0,1.0,,,,,,,
1603,3861,445.05703979560286,445.05694600146467,445.05699483237913,4960485.215703632,171.20050604954113,485054.3132239716,27.68541426033902,-1,-0.10971833952214628,0.9978180838712399,0.0,0.5986908503227439,22.0,0.037037037037037035,0.5555555555555556,N2 S1 P1 O1,de-protonated,,0.0,,C27 H15 O1 N2 P1 S1,27.0,15.0,1.0,2.0,1.0,1.0,,,,,
1604,3863,445.0848257301524,445.0847319305458,445.08464887588906,27937345.157608785,142.5897910018965,505794.8911317259,153.17956201473723,-1,0.18660418178196725,0.4968508357746632,0.7871578612348821,0.6129736459587507,17.0,0.24,0.76,P1 O6,de-protonated,,0.0,,C25 H19 O6 P1,25.0,19.0,6.0,,1.0,,,,,,
1605,3865,445.0998057892828,445.0997119867281,445.09963369101905,1629914.164478974,53.7943962533014,596223.5736730683,8.910280443949352,-1,0.1759060289395846,0.994401177968847,0.0,0.5966407067813082,7.0,0.42105263157894735,1.368421052631579,S2 O8,de-protonated,,0.0,,C19 H26 O8 S2,19.0,26.0,8.0,,,2.0,,,,,
1606,3868,445.14565033454414,445.14555652296707,445.1455350566191,13867196.012345806,64.18365703192038,494735.28161087754,76.80253039905574,-1,0.04822321301481938,0.9996961802776235,0.9981134252416898,0.99906307826325,6.0,0.35,1.55,S1 P1 O7,de-protonated,,0.0,,C20 H31 O7 P1 S1,20.0,31.0,7.0,,1.0,1.0,,,,,
1607,3870,445.2192720627707,445.21917823670464,445.2191542284891,3857764.581002389,161.90565859604288,537608.5954447511,21.38131386455707,-1,0.05392448930086377,0.9994725135083148,0.0,0.5996835081049888,5.0,0.45,1.7,N2 O9,de-protonated,,0.0,,C20 H34 O9 N2,20.0,34.0,9.0,2.0,,,,,,,
1608,3871,445.22082627641373,445.2207324500418,445.2206750570391,1463422.7784026894,44.1242236125724,563227.963607881,8.085876551161704,-1,0.12890911385537976,0.9969893068882079,0.0,0.5981935841329247,13.0,0.06896551724137931,1.1724137931034482,S1 O2,de-protonated,,0.0,,C29 H34 O2 S1,29.0,34.0,2.0,,,1.0,,,,,
1609,3871,445.22082627641373,445.2207324500418,445.2208079987691,1463422.7784026894,44.1242236125724,563227.963607881,8.085876551161704,-1,-0.16968822197464725,0.9947889744570602,0.0,0.5968733846742361,0.0,0.5555555555555556,2.1666666666666665,P1 O10,de-protonated,,0.0,,C18 H39 O10 P1,18.0,39.0,10.0,,1.0,,,,,,
1610,3872,445.2572283964,445.25713456286405,445.2570605663891,3345832.75259263,80.46429097433086,472741.00748527626,18.65196311593922,-1,0.16618821239720985,0.9950011913139202,0.0,0.597000714788352,12.0,0.03333333333333333,1.2666666666666666,S1 O1,de-protonated,,0.0,,C30 H38 O1 S1,30.0,38.0,1.0,,,1.0,,,,,
1611,3873,445.259573333624,445.25947949962654,445.2595624898391,2178212.248951257,128.88693324490134,514304.4100811947,11.915365601530135,-1,-0.18638614313717958,0.9937163352671112,0.0,0.5962298011602667,8.0,0.23076923076923078,1.4615384615384615,O6,de-protonated,,0.0,,C26 H38 O6,26.0,38.0,6.0,,,,,,,,
1612,3874,445.29603888096767,445.29594503979365,445.2959479991891,1605557.6187081756,96.36708340894948,505926.5574898592,8.792708411701199,-1,-0.006645906939490517,0.9999919857921937,0.0,0.5999951914753162,7.0,0.18518518518518517,1.5555555555555556,O5,de-protonated,,0.0,,C27 H42 O5,27.0,42.0,5.0,,,,,,,,
1613,3875,446.0365379194729,446.0364439325663,446.0364984059391,5344918.149293866,109.65509299441726,484399.18777681346,29.21105134546387,-1,-0.12212761276538137,0.9972973237602227,0.0,0.5983783942561336,14.0,0.631578947368421,0.6842105263157895,N1 O12,de-protonated,,0.0,,C19 H13 O12 N1,19.0,13.0,12.0,1.0,,,,,,,
1614,3877,446.0881577409357,446.0880637438702,446.0881400565791,3033837.982208478,247.4680195657673,491558.1824123986,16.5804558810908,-1,-0.171070920911466,0.994703930908547,0.0,0.5968223585451282,17.0,0.3333333333333333,0.7083333333333334,N1 O8,de-protonated,,0.0,,C24 H17 O8 N1,24.0,17.0,8.0,1.0,,,,,,,
1615,3880,446.14899817700405,446.14890416796493,446.1488898916891,3038469.3804815034,79.3469594364189,513166.136157069,16.878584962862902,-1,0.031998904691738085,0.9998142265225329,0.9981134252416898,0.9991339060101957,6.0,0.35,1.55,13C1 S1 P1 O7,de-protonated,,1.0,3868.0,C19 H31 O7 P1 S1 13C1,19.0,31.0,7.0,,1.0,1.0,1.0,,,,
1616,3883,446.38518823502164,446.38509417949956,446.3850973581491,28494561.03465332,160.76134098071915,496186.51887436584,156.29242153521216,-1,-0.007120868403530555,0.9999901719350116,0.9954959249657628,0.9981924731473122,0.0,0.2,2.12,N1 O5,de-protonated,,0.0,,C25 H53 O5 N1,25.0,53.0,5.0,1.0,,,,,,,
1617,3885,447.02741706837,447.02732288645524,447.02725659548906,1693936.8222300154,128.60400049937283,442948.1111410642,9.477845432956808,-1,0.1482928953349061,0.9960177516134872,0.0,0.5976106509680923,4.0,1.0,1.5384615384615385,S2 O13,de-protonated,,0.0,,C13 H20 O13 S2,13.0,20.0,13.0,,,2.0,,,,,
1618,3887,447.0541049201484,447.0540107329814,447.05401745222906,1906314.2514110731,63.260278974844766,532797.7967057099,10.449914199579935,-1,-0.015030057672282255,0.9999590111039609,0.0,0.5999754066623765,22.0,0.15384615384615385,0.5,N2 P1 O4,de-protonated,,0.0,,C26 H13 O4 N2 P1,26.0,13.0,4.0,2.0,1.0,,,,,,
1619,3891,447.07268651200894,447.072592321185,447.0726448968391,19812759.04417869,105.20813799250082,493334.57171761745,108.74853116133976,-1,-0.11759980101923352,0.9972872425568691,0.958384535454732,0.9817261597160143,21.0,0.037037037037037035,0.6296296296296297,N2 S1 P1 O1,de-protonated,,0.0,,C27 H17 O1 N2 P1 S1,27.0,17.0,1.0,2.0,1.0,1.0,,,,,
1620,3892,447.081667650398,447.08157345780654,447.0815385540091,5247965.31081252,224.46661105450272,470472.80087571073,29.169061333946672,-1,0.07807031697242835,0.499447343106611,0.7253996187124198,0.5898282533489345,30.0,0.02857142857142857,0.34285714285714286,O1,de-protonated,,0.0,,C35 H12 O1,35.0,12.0,1.0,,,,,,,,
1621,3894,447.0904521348794,447.0903579405591,447.09040296157906,2863168.020992651,179.7965111315346,497903.9512061346,15.670672298218182,-1,-0.1006977999509239,0.9981617933832213,0.0,0.5988970760299328,21.0,0.1111111111111111,0.6296296296296297,N2 P1 O3,de-protonated,,0.0,,C27 H17 O3 N2 P1,27.0,17.0,3.0,2.0,1.0,,,,,,
1622,3898,447.1612477936625,447.1611535854094,447.1611851210791,2234098.2559549874,111.31684975978831,462907.1642691735,12.410847737433068,-1,-0.0705241660652122,0.9990979433877847,0.0,0.5994587660326708,5.0,0.35,1.65,S1 P1 O7,de-protonated,,0.0,,C20 H33 O7 P1 S1,20.0,33.0,7.0,,1.0,1.0,,,,,
1623,3900,447.19856835533943,447.19847413974156,447.1984187835991,1605887.0554432904,130.46418507392582,557550.7832129867,8.990061465832028,-1,0.12378429829575563,0.9972236043123324,0.0,0.5983341625873994,5.0,0.5263157894736842,1.6842105263157894,N2 O10,de-protonated,,0.0,,C19 H32 O10 N2,19.0,32.0,10.0,2.0,,,,,,,
1624,3901,447.2001437739937,447.20004955808577,447.1999396121491,2136783.864817598,164.44121942882984,449880.3392333555,11.782397231725675,-1,0.2458540955549264,0.9890923967823104,0.0,0.5934554380693863,13.0,0.10714285714285714,1.1428571428571428,S1 O3,de-protonated,,0.0,,C28 H32 O3 S1,28.0,32.0,3.0,,,1.0,,,,,
1625,3901,447.2001437739937,447.20004955808577,447.20007255387907,2136783.864817598,164.44121942882984,449880.3392333555,11.782397231725675,-1,-0.05142171192020693,0.9995203298308948,0.0,0.5997121978985368,0.0,0.6470588235294118,2.176470588235294,P1 O11,de-protonated,,0.0,,C17 H37 O11 P1,17.0,37.0,11.0,,1.0,,,,,,
1626,3902,447.20599478787597,447.20590057081654,447.20581283891914,1537574.311860024,41.26935688110062,411388.22448029363,8.411299140419986,-1,0.1961779003674555,0.9930411336765922,0.0,0.5958246802059552,4.0,0.38095238095238093,1.7142857142857142,S1 O8,de-protonated,,0.0,,C21 H36 O8 S1,21.0,36.0,8.0,,,1.0,,,,,
1627,3905,447.2388876398228,447.2387934162899,447.2388270449491,2271355.302572993,207.38827291655736,489445.1336518141,12.73836982726721,-1,-0.07519172567860156,0.9989746522424139,0.0,0.5993847913454483,8.0,0.28,1.44,O7,de-protonated,,0.0,,C25 H36 O7,25.0,36.0,7.0,,,,,,,,
1628,3907,447.3116916751691,447.31159743730814,447.31159806364906,1612861.3039415781,108.39461084450203,398061.6167613922,8.957169290143556,-1,-0.0014002340274060475,0.999999644241729,0.0,0.5999997865450374,6.0,0.18518518518518517,1.6296296296296295,O5,de-protonated,,0.0,,C27 H44 O5,27.0,44.0,5.0,,,,,,,,
1629,3908,447.388543050098,447.3884487971125,447.3884521932191,7913058.192462155,129.28536826796025,530463.3873667915,43.328093217545735,-1,-0.007590957200039008,0.9999895445039237,0.9954959249657628,0.9981920966886593,0.0,0.2,2.12,13C1 N1 O5,de-protonated,,1.0,3883.0,C24 H53 O5 N1 13C1,24.0,53.0,5.0,1.0,,,1.0,,,,
1630,3911,448.0680163839218,448.0679219972138,448.0678938690391,2173637.3822041163,72.38682915524805,571304.1269659762,12.160307335380455,-1,0.06277659047088167,0.9992851844181285,0.0,0.5995711106508771,21.0,0.038461538461538464,0.6153846153846154,N3 S1 P1 O1,de-protonated,,0.0,,C26 H16 O1 N3 P1 S1,26.0,16.0,1.0,3.0,1.0,1.0,,,,,
1631,3912,448.07020236363223,448.070107976494,448.07012446632905,1847236.5871258092,79.31575142593525,506917.7218984242,10.45271353368108,-1,-0.03680190699455954,0.9997542796573854,0.0,0.5998525677944312,3.0,0.9166666666666666,1.9166666666666667,N3 S2 O11,de-protonated,,0.0,,C12 H23 O11 N3 S2,12.0,23.0,11.0,3.0,,2.0,,,,,
1632,3913,448.0760372440971,448.0759428558105,448.0759997319091,4479654.775975038,195.46995517257594,470654.82470347604,24.8916788273948,-1,-0.12693404384766938,0.9970807225355951,0.958384535454732,0.9816022477032499,21.0,0.037037037037037035,0.6296296296296297,13C1 N2 S1 P1 O1,de-protonated,,1.0,3891.0,C26 H17 O1 N2 P1 S1 13C1,26.0,17.0,1.0,2.0,1.0,1.0,1.0,,,,
1633,3915,448.13775196742534,448.1376575669931,448.1376737069391,22597694.04055257,48.23202417542379,497661.6540406152,124.03289535359973,-1,-0.03601559734771807,0.499882333192592,0.7612342259156645,0.6044230902818211,19.0,0.06896551724137931,0.7931034482758621,N1 S1 O2,de-protonated,,0.0,,C29 H23 O2 N1 S1,29.0,23.0,2.0,1.0,,1.0,,,,,
1634,3919,449.06090453285617,449.06080995074456,449.0608031091191,2697079.59452749,96.83911652752596,530643.422675522,15.049220127763657,-1,0.015235410029388625,0.9999578834317883,0.0,0.599974730059073,30.0,0.058823529411764705,0.29411764705882354,O2,de-protonated,,0.0,,C34 H10 O2,34.0,10.0,2.0,,,,,,,,
1635,3921,449.0697448287187,449.06965024486726,449.0696675166891,6035891.7357815355,44.485589966015006,475702.43480741704,33.20850044190109,-1,-0.03846134148365279,0.9998569497883951,0.9936366302165192,0.9973688219596447,21.0,0.15384615384615385,0.5769230769230769,N2 P1 O4,de-protonated,,0.0,,C26 H15 O4 N2 P1,26.0,15.0,4.0,2.0,1.0,,,,,,
1636,3928,449.17939922177595,449.1793046163442,449.17920416725906,13110510.227773197,157.18702886944067,485802.996680749,73.51611216430973,-1,0.2236280847842365,0.9948749841879738,0.9518484628588282,0.9776643756563155,13.0,0.14814814814814814,1.1111111111111112,S1 O4,de-protonated,,0.0,,C27 H30 O4 S1,27.0,30.0,4.0,,,1.0,,,,,
1637,3928,449.17939922177595,449.1793046163442,449.1793371089891,13110510.227773197,157.18702886944067,485802.996680749,73.51611216430973,-1,-0.07233779964204262,0.9954114609448623,0.9696531897168831,0.9851081524536706,0.0,0.75,2.1875,P1 O12,de-protonated,,0.0,,C16 H35 O12 P1,16.0,35.0,12.0,,1.0,,,,,,
1638,3930,449.25448575032385,449.2543911301148,449.2544771094091,2292058.659465546,113.63083569237851,409681.11752989516,12.521421434428355,-1,-0.19138216459531193,0.9933760902983639,0.0,0.5960256541790183,7.0,0.28,1.52,O7,de-protonated,,0.0,,C25 H38 O7,25.0,38.0,7.0,,,,,,,,
1639,3931,449.29094703489574,449.290852407511,449.2908626187591,3236533.7478686585,85.04770366686475,518523.8699330052,17.758975537673482,-1,-0.022727477746246075,0.9999062792061364,0.0,0.5999437675236818,6.0,0.23076923076923078,1.6153846153846154,O6,de-protonated,,0.0,,C26 H42 O6,26.0,42.0,6.0,,,,,,,,
1640,3935,450.07311268483295,450.0730179035155,450.0730223517591,1634808.9541309427,67.55343079430222,469313.55201031646,8.945272120213684,-1,-0.009883381984939115,0.9999822760244942,0.9936366302165192,0.9974440177013042,21.0,0.15384615384615385,0.5769230769230769,13C1 N2 P1 O4,de-protonated,,1.0,3921.0,C25 H15 O4 N2 P1 13C1,25.0,15.0,4.0,2.0,1.0,,1.0,,,,
1641,3936,450.08905484483944,450.0889600603845,450.0889279029191,3130103.0038183164,193.77068788157572,487022.0727094465,17.10953002620749,-1,0.07144691505280083,0.9990741946682591,0.0,0.5994445168009555,7.0,0.875,1.3125,N1 O14,de-protonated,,0.0,,C16 H21 O14 N1,16.0,21.0,14.0,1.0,,,,,,,
1642,3937,450.09295911240014,450.09286432717687,450.0927884635891,2718638.7782892566,99.76838173034368,447143.60760791,15.177989496416396,-1,0.168550995954207,0.9948584082191262,0.0,0.5969150449314757,6.0,0.375,1.625,N3 S2 P1 O6,de-protonated,,0.0,,C16 H26 O6 N3 P1 S2,16.0,26.0,6.0,3.0,1.0,2.0,,,,,
1643,3938,450.153413647208,450.1533188500871,450.15332377139913,6437541.642448593,122.85364463704438,483198.47412926925,36.35775130569092,-1,-0.010932524054960245,0.4999891567366254,0.7612342259156645,0.6044871844082411,18.0,0.06896551724137931,0.8620689655172413,N1 S1 O2,de-protonated,,0.0,,C29 H25 O2 N1 S1,29.0,25.0,2.0,1.0,,1.0,,,,,
1644,3939,450.1613753341604,450.16128053547266,450.1611858573691,4556657.106907681,148.3471437921937,480648.60019944137,24.93086950481085,-1,0.21032045081937156,0.4960028990979719,0.7489023467070405,0.5971626781415993,23.0,0.03225806451612903,0.6774193548387096,N3 O1,de-protonated,,0.0,,C31 H21 O1 N3,31.0,21.0,1.0,3.0,,,,,,,
1645,3940,450.1826906837936,450.1825958809109,450.18255900232907,2836482.505120682,180.0354212466163,510346.29737555067,15.637080289004425,-1,0.08191917060055569,0.998783084178765,0.9518484628588282,0.9800092356507903,13.0,0.14814814814814814,1.1111111111111112,13C1 S1 O4,de-protonated,,1.0,3928.0,C26 H30 O4 S1 13C1,26.0,30.0,4.0,,,1.0,1.0,,,,
1646,3940,450.1826906837936,450.1825958809109,450.1826919440591,2836482.505120682,180.0354212466163,510346.29737555067,15.637080289004425,-1,-0.21338703133348758,0.9917719482092094,0.9696531897168831,0.9829244448122789,0.0,0.75,2.1875,13C1 P1 O12,de-protonated,,1.0,3928.0,C15 H35 O12 P1 13C1,15.0,35.0,12.0,,1.0,,1.0,,,,
