,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
8877,12310,593.1338062591758,593.1331386238412,593.133055620869,1825630.6759327066,116.40977881013812,371568.8250905384,9.754811508823131,-1,0.13993988610130637,0.9964529648616689,0.0,0.5978717789170013,18.0,0.3448275862068966,0.9310344827586207,N2 P1 O10,de-protonated,,0.0,,C29 H27 O10 N2 P1,29.0,27.0,10.0,2.0,1.0,,,,,,
8878,12311,593.1519063226897,593.1512386637202,593.151193808129,34638129.64873663,271.06954650203585,373163.3340560793,182.89748795078268,-1,0.0756225252207046,0.9994805842806088,0.9998337835941166,0.9996218640060119,13.0,0.5555555555555556,1.1111111111111112,O15,de-protonated,,0.0,,C27 H30 O15,27.0,30.0,15.0,,,,,,,,
8879,12312,593.1670996698434,593.1664319910344,593.166449949419,6668817.582256143,230.38056762567027,369128.4416321536,35.14052629421425,-1,-0.03027545564668606,0.9994046470327573,0.9899789269055759,0.9956343589818847,17.0,0.3870967741935484,0.967741935483871,O12,de-protonated,,0.0,,C31 H30 O12,31.0,30.0,12.0,,,,,,,,
8880,12313,593.1882784389476,593.1876107324832,593.187579317479,36369138.90403548,222.68924091470694,365790.11800769187,194.53229805410757,-1,0.05295964593406858,0.6664323943300329,0.9671740898885008,0.7867290725534201,12.0,0.5,1.2142857142857142,O14,de-protonated,,0.0,,C28 H34 O14,28.0,34.0,14.0,,,,,,,,
8881,12314,593.2035297391249,593.2028620127451,593.2028354587691,3480080.728952798,217.53154183748347,369411.41693695844,18.8040333047475,-1,0.044763737480858344,0.9996364806280764,0.0,0.5997818883768459,16.0,0.34375,1.0625,O11,de-protonated,,0.0,,C32 H34 O11,32.0,34.0,11.0,,,,,,,,
8882,12316,593.2246867129176,593.2240189589106,593.223964826829,27029208.412927203,192.3855097869941,363567.9783728389,145.10054455389604,-1,0.09125066548616348,0.998987223983542,0.9808307707883211,0.9917246427054537,11.0,0.4482758620689655,1.3103448275862069,O13,de-protonated,,0.0,,C29 H38 O13,29.0,38.0,13.0,,,,,,,,
8883,12317,593.2610787976712,593.2604109961425,593.260350336179,11000154.912540903,227.4747180698682,376175.3616403745,58.095801561847956,-1,0.10224847048936501,0.9989333853630171,0.9797464306167858,0.9912586034645245,10.0,0.4,1.4,O12,de-protonated,,0.0,,C30 H42 O12,30.0,42.0,12.0,,,,,,,,
8884,12318,593.2975242267702,593.2968563776494,593.296735845529,1872599.8350690668,241.69439074509822,392021.5027462799,9.99697853265741,-1,0.20315655403904745,0.9925391152060696,0.0,0.5955234691236417,9.0,0.3548387096774194,1.4838709677419355,O11,de-protonated,,0.0,,C31 H46 O11,31.0,46.0,11.0,,,,,,,,
8885,12319,594.0145592563745,594.013890470826,594.0137879024991,3412803.915722421,74.0476050956515,323201.5518382573,17.983093839548843,-1,0.1726699430899473,0.994604730911877,0.0,0.5967628385471262,12.0,1.0,0.9473684210526315,N1 P1 O19,de-protonated,,0.0,,C19 H18 O19 N1 P1,19.0,18.0,19.0,1.0,1.0,,,,,,
8886,12320,594.024928882133,594.024260083041,594.024262747089,3741311.04633826,97.93837960748523,357112.1109870015,20.29278712536659,-1,-0.004484746102783587,0.9999963505387383,0.9989177638754366,0.9995649158734177,21.0,0.5925925925925926,0.5185185185185185,13C1 O16,de-protonated,,1.0,12299.0,C26 H14 O16 13C1,26.0,14.0,16.0,,,,1.0,,,,
8887,12321,594.0460399385375,594.0453711118722,594.0453921151491,5339661.346724017,333.70939232451786,351010.8097349933,29.023616622545052,-1,-0.035356350095750486,0.9997732018925443,0.9778512245181088,0.99100441094277,16.0,0.75,0.75,13C1 O18,de-protonated,,1.0,12301.0,C23 H18 O18 13C1,23.0,18.0,18.0,,,,1.0,,,,
8888,12322,594.0532156777747,594.052546841737,594.0525423935691,5395971.127797498,116.43948450769969,375706.72439404926,28.586501771724407,-1,0.007487835881495127,0.4999949133218728,0.7739790330151771,0.6095885611991945,20.0,0.5555555555555556,0.6296296296296297,N1 O15,de-protonated,,0.0,,C27 H17 O15 N1,27.0,17.0,15.0,1.0,,,,,,,
8889,12324,594.061283360954,594.060614514379,594.060648256439,6185704.465933492,131.71837674952803,362418.35514900676,33.458173766518726,-1,-0.05679901545374262,0.999414794583651,0.9976782008150474,0.9987201570762096,20.0,0.5357142857142857,0.6428571428571429,13C1 O15,de-protonated,,1.0,12302.0,C27 H18 O15 13C1,27.0,18.0,15.0,,,,1.0,,,,
8890,12325,594.0743304364353,594.0736615728194,594.073671761629,3628608.4365748065,191.4425902505784,391526.0418215551,19.278923513046475,-1,-0.01715075096106908,0.9999466286092126,0.0,0.5999679771655275,15.0,0.7083333333333334,0.875,N1 O17,de-protonated,,0.0,,C24 H21 O17 N1,24.0,21.0,17.0,1.0,,,,,,,
8891,12326,594.0824278937921,594.0817590195999,594.0817776244991,13424726.261289708,203.38953703677646,361581.42085394094,72.9010434535325,-1,-0.03131706761105412,0.49991102922573083,0.9477560943516348,0.6790490552760924,15.0,0.68,0.88,13C1 O17,de-protonated,,1.0,12304.0,C24 H22 O17 13C1,24.0,22.0,17.0,,,,1.0,,,,
8892,12327,594.0976152822718,594.096946388243,594.0970337657891,4470210.997901024,129.86513612429445,373040.4446014476,23.7822857724271,-1,-0.14707621999702072,0.9960827009701673,0.9917383829080291,0.994344973745312,19.0,0.4827586206896552,0.7586206896551724,13C1 O14,de-protonated,,1.0,12305.0,C28 H22 O14 13C1,28.0,22.0,14.0,,,,1.0,,,,
8893,12327,594.0976152822718,594.096946388243,594.096811215589,4470210.997901024,129.86513612429445,373040.4446014476,23.7822857724271,-1,0.2275263079834374,0.4953253516712487,0.7369636471990488,0.5919806698823687,22.0,0.12121212121212122,0.7878787878787878,N1 S2 P1 O4,de-protonated,,0.0,,C33 H26 O4 N1 P1 S2,33.0,26.0,4.0,1.0,1.0,2.0,,,,,
8894,12328,594.1107783415873,594.1101094303659,594.110057270979,3738252.1942574447,181.891566951943,368892.73282136576,19.732227802786408,-1,0.08779414898666109,0.9986024050767679,0.0,0.5991614430460607,14.0,0.64,1.0,N1 O16,de-protonated,,0.0,,C25 H25 O16 N1,25.0,25.0,16.0,1.0,,,,,,,
8895,12329,594.1188021001336,594.1181331784322,594.118163133849,10056554.077623459,162.37666300280597,364018.32051296294,54.22652566013926,-1,-0.05041996454601134,0.9995388324510178,0.9886446765523398,0.9951811700915466,14.0,0.6153846153846154,1.0,13C1 O16,de-protonated,,1.0,12307.0,C25 H26 O16 13C1,25.0,26.0,16.0,,,,1.0,,,,
8896,12330,594.12598420655,594.1253152754678,594.1253134122691,2325389.2075836025,255.75161359130152,351724.2749091888,12.380198853566899,-1,0.0031360365370443873,0.9999982155036314,0.0,0.5999989293021788,18.0,0.4482758620689655,0.8620689655172413,N1 O13,de-protonated,,0.0,,C29 H25 O13 N1,29.0,25.0,13.0,1.0,,,,,,,
8897,12331,594.1340528515142,594.1333839098933,594.133419275139,3255736.992474524,306.51435841944465,355746.15672546945,17.475150193456333,-1,-0.059524080889195856,0.999357312830954,0.9858316395963753,0.9939470435371225,18.0,0.43333333333333335,0.8666666666666667,13C1 O13,de-protonated,,1.0,12309.0,C29 H26 O13 13C1,29.0,26.0,13.0,,,,1.0,,,,
8898,12332,594.1472279299124,594.1465589710831,594.146442780329,3124167.927051497,273.72121064856145,356912.16835587245,16.4639848209561,-1,0.19555911756807748,0.9930848117489236,0.0,0.5958508870493542,13.0,0.5769230769230769,1.1153846153846154,N1 O15,de-protonated,,0.0,,C26 H29 O15 N1,26.0,29.0,15.0,1.0,,,,,,,
8899,12333,594.1552194348424,594.154550465575,594.1545486431991,10105579.202593952,86.3727752014178,373228.4824679383,54.7337947462768,-1,0.003067174881063275,0.9999982930117358,0.9998337835941166,0.9999324892446881,13.0,0.5555555555555556,1.1111111111111112,13C1 O15,de-protonated,,1.0,12311.0,C26 H30 O15 13C1,26.0,30.0,15.0,,,,1.0,,,,
8900,12334,594.1601070087032,594.1594380330519,594.1593299398991,6657159.813344285,100.72683668658372,384317.7310656601,35.15806485304347,-1,0.18192620622554728,0.49700628158953003,0.8007932653391598,0.6185210750893819,8.0,0.6521739130434783,1.4782608695652173,N1 P1 O15,de-protonated,,0.0,,C23 H34 O15 N1 P1,23.0,34.0,15.0,1.0,1.0,,,,,,
8901,12335,594.1705184298012,594.169849440551,594.1698047844891,2356742.843237192,240.41220480714077,357362.80884276703,12.809893544882875,-1,0.07515707058785243,0.9989755966848615,0.9899789269055759,0.9953769287731472,17.0,0.3870967741935484,0.967741935483871,13C1 O12,de-protonated,,1.0,12312.0,C30 H30 O12 13C1,30.0,30.0,12.0,,,,1.0,,,,
8902,12336,594.1834409478579,594.182771941729,594.182828289679,2565487.236353662,246.58933801852072,328841.66904379014,13.863556194546227,-1,-0.09483268000812539,0.9983695196046096,0.0,0.5990217117627658,12.0,0.5185185185185185,1.2222222222222223,N1 O14,de-protonated,,0.0,,C27 H33 O14 N1,27.0,33.0,14.0,1.0,,,,,,,
8903,12337,594.1915837377409,594.1909147209763,594.1909341525491,10594235.86936747,160.218386060242,377757.8354822032,56.717001013889,-1,-0.03270257368903573,0.6665373113456915,0.9671740898885008,0.7867920227628152,12.0,0.5,1.2142857142857142,13C1 O14,de-protonated,,1.0,12313.0,C27 H34 O14 13C1,27.0,34.0,14.0,,,,1.0,,,,
8904,12338,594.2199391873572,594.2192701335557,594.219213799029,1569551.8275953284,59.790664766191775,381635.9428157562,8.352401362440219,-1,0.0948042832801779,0.9983704951256636,0.0,0.5990222970753981,11.0,0.4642857142857143,1.3214285714285714,N1 O13,de-protonated,,0.0,,C28 H37 O13 N1,28.0,37.0,13.0,1.0,,,,,,,
8905,12339,594.2279570389828,594.2272879747087,594.2273196618991,7605707.969544063,184.3195035204611,380711.41423412046,40.368365945232796,-1,-0.05332503119491764,0.9994841730482111,0.9808307707883211,0.9920228121442551,11.0,0.4482758620689655,1.3103448275862069,13C1 O13,de-protonated,,1.0,12316.0,C28 H38 O13 13C1,28.0,38.0,13.0,,,,1.0,,,,
8906,12340,594.2326993809753,594.2320303105068,594.231968016869,1889961.9769221998,238.66401995112216,337801.7858053964,10.085008606781011,-1,0.1048305058929145,0.9980079681963732,0.0,0.5988047809178239,19.0,0.1388888888888889,1.0277777777777777,N1 S1 O5,de-protonated,,0.0,,C36 H37 O5 N1 S1,36.0,37.0,5.0,1.0,,1.0,,,,,
8907,12340,594.2326993809753,594.2320303105068,594.2321009585991,1889961.9769221998,238.66401995112216,337801.7858053964,10.085008606781011,-1,-0.1188897269350631,0.9974385511882556,0.0,0.5984631307129533,6.0,0.52,1.68,N1 P1 O13,de-protonated,,0.0,,C25 H42 O13 N1 P1,25.0,42.0,13.0,1.0,1.0,,,,,,
8908,12341,594.2643527581644,594.263683646351,594.2637051712491,3188622.635510861,218.112540141489,378098.36374500167,16.872093593713032,-1,-0.03622112189392479,0.9997619731595547,0.9797464306167858,0.9917557561424472,10.0,0.4,1.4,13C1 O12,de-protonated,,1.0,12317.0,C29 H42 O12 13C1,29.0,42.0,12.0,,,,1.0,,,,
8909,12342,594.2700926273197,594.269423508009,594.269355847819,2286042.0110887615,221.94182711998621,297564.4057931096,12.109700311623874,-1,0.11385441520457587,0.9976506759053424,0.0,0.5985904055432054,4.0,0.25925925925925924,1.8518518518518519,N1 S2 P1 O7,de-protonated,,0.0,,C27 H50 O7 N1 P1 S2,27.0,50.0,7.0,1.0,1.0,2.0,,,,,
8910,12343,595.0008868135984,595.0002167396442,595.0001724671291,4957836.316029289,99.0528263798374,362310.87690031854,26.607342863842028,-1,0.07440756680749876,0.99899591631855,0.0,0.59939754979113,21.0,0.6538461538461539,0.46153846153846156,O17,de-protonated,,0.0,,C26 H12 O17,26.0,12.0,17.0,,,,,,,,
8911,12344,595.0219599118202,595.0212898103352,595.021301835189,4595821.312093745,163.75176446383608,372842.8931525217,24.57556827947198,-1,-0.02020911468939132,0.9999258975932062,0.0,0.5999555385559237,16.0,0.8260869565217391,0.6956521739130435,O19,de-protonated,,0.0,,C23 H16 O19,23.0,16.0,19.0,,,,,,,,
8912,12345,595.0372775546383,595.0366074331416,595.036557976479,24791663.983262468,176.61635239679305,370901.56883204967,132.791174495601,-1,0.08311533461271844,0.9993188392328671,0.960939802814002,0.983967224665321,20.0,0.5925925925925926,0.5925925925925926,O16,de-protonated,,0.0,,C27 H16 O16,27.0,16.0,16.0,,,,,,,,
8913,12346,595.0404624497424,595.0397923240848,595.039929279799,2281703.988349558,33.582500472044664,397920.0963400876,12.43281453005457,-1,-0.23016222518510995,0.9904338687127123,0.0,0.5942603212276274,15.0,0.6666666666666666,0.8333333333333334,S1 O16,de-protonated,,0.0,,C24 H20 O16 S1,24.0,20.0,16.0,,,1.0,,,,,
8914,12347,595.0554042461582,595.0547341009799,595.054672356839,1614528.7016774195,72.13483699177092,305504.23056561896,8.875185327542074,-1,0.10376213107124845,0.9980483252299926,0.0,0.5988289951379956,37.0,0.04878048780487805,0.2926829268292683,N2 S1 O2,de-protonated,,0.0,,C41 H12 O2 N2 S1,41.0,12.0,2.0,2.0,,1.0,,,,,
8915,12347,595.0554042461582,595.0547341009799,595.054805298569,1614528.7016774195,72.13483699177092,305504.23056561896,8.875185327542074,-1,-0.11964879285462572,0.9974057816096425,0.0,0.5984434689657855,24.0,0.3333333333333333,0.5666666666666667,N2 P1 O10,de-protonated,,0.0,,C30 H17 O10 N2 P1,30.0,17.0,10.0,2.0,1.0,,,,,,
8916,12348,595.0584002871758,595.0577301380833,595.057687344539,25909164.30148439,240.87524707548738,371261.56525235117,136.91408494037847,-1,0.07191495089783086,0.9994467175170147,0.9744901945117486,0.9894641083149083,15.0,0.75,0.8333333333333334,O18,de-protonated,,0.0,,C24 H20 O18,24.0,20.0,18.0,,,,,,,,
8917,12350,595.0736486340169,595.072978465003,595.072943485829,29346730.093941238,228.42506158978046,372504.5927593875,154.6738994348322,-1,0.058781321422530404,0.9996529048320971,0.9942931336027687,0.9975089963403658,19.0,0.5357142857142857,0.7142857142857143,O15,de-protonated,,0.0,,C28 H20 O15,28.0,20.0,15.0,,,,,,,,
8918,12351,595.0768433828524,595.0761732096647,595.076314789149,1949310.8368656356,115.57267631014321,418744.43664885574,10.289062993159478,-1,-0.2379181976972079,0.9897816503597822,0.0,0.5938689902158693,14.0,0.6,0.96,S1 O15,de-protonated,,0.0,,C25 H24 O15 S1,25.0,24.0,15.0,,,1.0,,,,,
8919,12352,595.094777412296,595.0941072156782,595.0940728538891,34779332.67405998,379.2228740226395,371937.89870308776,184.8078417432581,-1,0.057741776686403706,0.999629596859871,0.999898562117298,0.9997371829628419,14.0,0.68,0.96,O17,de-protonated,,0.0,,C25 H24 O17,25.0,24.0,17.0,,,,,,,,
8920,12353,595.1100573563124,595.1093871397317,595.109328995179,18429393.206373844,191.5911612852529,369432.3145579829,98.53432174239765,-1,0.09770398451978922,0.9988508565378389,0.9874612808134132,0.9942950262480685,18.0,0.4827586206896552,0.8275862068965517,O14,de-protonated,,0.0,,C29 H24 O14,29.0,24.0,14.0,,,,,,,,
8921,12355,595.1311565989029,595.1304863547565,595.130458363239,28070940.44036575,184.20797361040758,364640.96313695,151.24173838394415,-1,0.04703425464721558,0.9997910011162694,0.9989915672221736,0.999471227558631,13.0,0.6153846153846154,1.0769230769230769,O16,de-protonated,,0.0,,C26 H28 O16,26.0,28.0,16.0,,,,,,,,
8922,12356,595.1464127954879,595.1457425314096,595.145714504529,13132220.502631709,220.29639586506778,364573.41728126665,69.78727470139034,-1,0.04709246816468272,0.9997813559384219,0.9938261204146855,0.9973992617289273,17.0,0.43333333333333335,0.9333333333333333,O13,de-protonated,,0.0,,C30 H28 O13,30.0,28.0,13.0,,,,,,,,
8923,12357,595.167543697003,595.1668734053173,595.1668438725891,30259451.83592007,332.5028025781489,376031.6847625922,159.57390294773526,-1,0.04962092322000294,0.9997736896255247,0.9924570067540658,0.9968470164769412,12.0,0.5555555555555556,1.1851851851851851,O15,de-protonated,,0.0,,C27 H32 O15,27.0,32.0,15.0,,,,,,,,
8924,12358,595.1827780533671,595.1821077417778,595.182100013879,8304194.604127731,167.85538208429023,386163.4354514523,44.01098970207153,-1,0.01298409147834621,0.9999803046884375,0.9495560011853175,0.9798105832871895,16.0,0.3870967741935484,1.032258064516129,O12,de-protonated,,0.0,,C31 H32 O12,31.0,32.0,12.0,,,,,,,,
8925,12359,595.2039266741026,595.2032563348827,595.2032293819391,26741846.596888002,159.37486506667844,371421.1335661641,143.40604994701107,-1,0.04528359769392472,0.9996289384892068,0.9751530720796137,0.9898385919253695,11.0,0.5,1.2857142857142858,O14,de-protonated,,0.0,,C28 H36 O14,28.0,36.0,14.0,,,,,,,,
8926,12360,595.2191948525297,595.2185244933617,595.2184855232291,4455145.76228215,259.76536617816424,387124.4157559225,24.304395177573987,-1,0.06547197961437429,0.9985010940721473,0.933195536562778,0.9723788710683996,15.0,0.34375,1.125,O11,de-protonated,,0.0,,C32 H36 O11,32.0,36.0,11.0,,,,,,,,
8927,12361,595.2403052807986,595.2396348940496,595.239614891289,14257297.840328787,223.89204094672402,374842.8471032142,75.93926149071798,-1,0.033604552026730336,0.9998565784556339,0.9960241866105994,0.9983236217176201,10.0,0.4482758620689655,1.3793103448275863,O13,de-protonated,,0.0,,C29 H40 O13,29.0,40.0,13.0,,,,,,,,
8928,12362,595.2555743458071,595.2549039391087,595.254871032579,2397627.409652439,197.85203372188406,372504.49791992735,12.667561394384176,-1,0.05528141182813085,0.9994456402699599,0.0,0.5996673841619758,14.0,0.30303030303030304,1.2121212121212122,O10,de-protonated,,0.0,,C33 H40 O10,33.0,40.0,10.0,,,,,,,,
8929,12363,595.2766587506949,595.2759883164491,595.276000400639,4657324.0031539,270.5397563507222,382629.8445952195,24.721273229745528,-1,-0.020300146217468746,0.9999252285292225,0.0,0.5999551371175335,9.0,0.4,1.4666666666666666,O12,de-protonated,,0.0,,C30 H44 O12,30.0,44.0,12.0,,,,,,,,
8930,12365,596.0324689531643,596.0317975313305,596.031806948679,3514548.999884931,142.20506951337833,372196.49914481957,18.617854757175742,-1,-0.015800077011813348,0.9999547037342863,0.0,0.5999728222405718,20.0,0.6153846153846154,0.5769230769230769,N1 O16,de-protonated,,0.0,,C26 H15 O16 N1,26.0,15.0,16.0,1.0,,,,,,,
8931,12366,596.0405695926758,596.0398981602561,596.039912811549,5700916.278981609,81.82363315854035,389925.7875385878,30.73564978825926,-1,-0.024581060021883067,0.9998903695401602,0.960939802814002,0.9843101428496969,20.0,0.5925925925925926,0.5925925925925926,13C1 O16,de-protonated,,1.0,12345.0,C26 H16 O16 13C1,26.0,16.0,16.0,,,,1.0,,,,
8932,12367,596.061731809721,596.0610603496466,596.0610421796091,5709478.706792786,126.63272720188378,332608.5464403983,30.079977512028286,-1,0.030483517973159183,0.9998314039533471,0.9744901945117486,0.9896949201767078,15.0,0.75,0.8333333333333334,13C1 O18,de-protonated,,1.0,12348.0,C23 H20 O18 13C1,23.0,20.0,18.0,,,,1.0,,,,
8933,12368,596.068862670051,596.068191200658,596.068192458029,5551538.801499212,168.88847852889165,382240.8709572569,29.463429713185583,-1,-0.0021094414769018193,0.4999995963001208,0.7739790330151771,0.6095913709861434,19.0,0.5555555555555556,0.7037037037037037,N1 O15,de-protonated,,0.0,,C27 H19 O15 N1,27.0,19.0,15.0,1.0,,,,,,,
8934,12369,596.0769812925579,596.0763098125555,596.076298320899,8605197.506071512,120.74323272392348,363419.3459958277,45.58945999670164,-1,0.019278834722119623,0.9999325626114535,0.9942931336027687,0.9976767910079796,19.0,0.5357142857142857,0.7142857142857143,13C1 O15,de-protonated,,1.0,12350.0,C27 H20 O15 13C1,27.0,20.0,15.0,,,,1.0,,,,
8935,12370,596.0899566872479,596.0892851902892,596.0893218260891,2970749.4255904737,207.48200989695403,389579.8244989699,15.840691422563694,-1,-0.061460251969114116,0.9993148373547653,0.0,0.5995889024128592,14.0,0.7083333333333334,0.9583333333333334,N1 O17,de-protonated,,0.0,,C24 H23 O17 N1,24.0,23.0,17.0,1.0,,,,,,,
8936,12371,596.0980828752406,596.0974113676624,596.0974276889591,9398402.302259916,263.74251198507096,359880.7100578096,50.373439197349846,-1,-0.02738025017391659,0.9998639811450769,0.999898562117298,0.9998778135339654,14.0,0.68,0.96,13C1 O17,de-protonated,,1.0,12352.0,C24 H24 O17 13C1,24.0,24.0,17.0,,,,1.0,,,,
8937,12372,596.1053202856264,596.1046487685902,596.104577967379,4463284.044158801,240.6512070483008,374112.9966047794,23.805220810896085,-1,0.11877313786808345,0.99744356606455,0.0,0.59846613963873,18.0,0.5,0.8214285714285714,N1 O14,de-protonated,,0.0,,C28 H23 O14 N1,28.0,23.0,14.0,1.0,,,,,,,
8938,12373,596.113388705,596.1127171774199,596.1126838302491,6185945.12641341,120.74408734583771,364628.19849422266,32.811945329657334,-1,0.05594105218839954,0.999432335424091,0.9874612808134132,0.99464391357982,18.0,0.4827586206896552,0.8275862068965517,13C1 O14,de-protonated,,1.0,12353.0,C28 H24 O14 13C1,28.0,24.0,14.0,,,,1.0,,,,
8939,12375,596.1344904680507,596.1338189128942,596.133813198309,7940326.310718874,150.02343960922872,375297.24219568394,42.25983205896905,-1,0.009586077946246295,0.9999833262947648,0.9989915672221736,0.9995866226657284,13.0,0.6153846153846154,1.0769230769230769,13C1 O16,de-protonated,,1.0,12355.0,C25 H28 O16 13C1,25.0,28.0,16.0,,,,1.0,,,,
8940,12377,596.1497491908955,596.1490776157984,596.149069339599,4119962.526715218,206.75030945153705,338288.22879450483,22.331981869241307,-1,0.013882768336333557,0.9999650297781366,0.9938261204146855,0.9975094660327561,17.0,0.43333333333333335,0.9333333333333333,13C1 O13,de-protonated,,1.0,12356.0,C29 H28 O13 13C1,29.0,28.0,13.0,,,,1.0,,,,
8941,12378,596.1708668961405,596.1701952934462,596.170198707659,8459164.938945085,189.99017134423826,382440.5261192412,44.57222358460668,-1,-0.005726909468925184,0.999994048955858,0.9924570067540658,0.996979232075141,12.0,0.5555555555555556,1.1851851851851851,13C1 O15,de-protonated,,1.0,12357.0,C26 H32 O15 13C1,26.0,32.0,15.0,,,,1.0,,,,
8942,12380,596.1861306237885,596.1854590011469,596.185454848949,3585125.1086170054,352.55897694997435,330144.88097903546,19.013146890788242,-1,0.006964607856614486,0.9999911987318297,0.9495560011853175,0.9798171197132248,16.0,0.3870967741935484,1.032258064516129,13C1 O12,de-protonated,,1.0,12358.0,C30 H32 O12 13C1,30.0,32.0,12.0,,,,1.0,,,,
8943,12381,596.2072289377973,596.2065572875833,596.2065842170091,7006038.89208802,205.557239626235,383203.64380286785,37.467758138861214,-1,-0.04516794425062804,0.9996298872073254,0.9751530720796137,0.9898391611562407,11.0,0.5,1.2857142857142858,13C1 O14,de-protonated,,1.0,12359.0,C27 H36 O14 13C1,27.0,36.0,14.0,,,,1.0,,,,
8944,12382,596.2224460381095,596.221774368009,596.221840358299,2134521.1430604183,195.50807249298228,319055.1244790662,11.252334608856831,-1,-0.11068076592864536,0.9977796800712595,0.933195536562778,0.9719460226678669,15.0,0.34375,1.125,13C1 O11,de-protonated,,1.0,12360.0,C31 H36 O11 13C1,31.0,36.0,11.0,,,,1.0,,,,
8945,12383,596.243628751799,596.2429570540157,596.242969726359,4374577.210966577,118.4093883412484,360831.8894572291,23.466591713501078,-1,-0.021253656461028624,0.9999180397370353,0.9960241866105994,0.998360498486461,10.0,0.4482758620689655,1.3793103448275863,13C1 O13,de-protonated,,1.0,12361.0,C28 H40 O13 13C1,28.0,40.0,13.0,,,,1.0,,,,
8946,12384,597.0165008647938,597.0158281568683,597.015822531589,12862573.386465963,169.39660437781814,361521.49667862523,69.19366194101663,-1,0.009422328668433282,0.999108546929532,0.9850294695271395,0.993476915968575,20.0,0.6538461538461539,0.5384615384615384,O17,de-protonated,,0.0,,C26 H14 O17,26.0,14.0,17.0,,,,,,,,
8947,12385,597.0375891707326,597.0369164352419,597.036951899649,7035479.277932724,186.55579476874192,357889.3769369145,37.05897480614931,-1,-0.059400690370326095,0.4996799868678143,0.8007932653391598,0.6201252982563525,15.0,0.8260869565217391,0.782608695652174,O19,de-protonated,,0.0,,C23 H18 O19,23.0,18.0,19.0,,,,,,,,
8948,12386,597.0528917853635,597.0522190298701,597.052208040939,39162537.830516145,350.148931142478,367419.4173894844,209.01644940722633,-1,0.01840531017664888,0.6663964549226148,0.9691992756240517,0.7875175832031895,19.0,0.5925925925925926,0.6666666666666666,O16,de-protonated,,0.0,,C27 H18 O16,27.0,18.0,16.0,,,,,,,,
8949,12388,597.0740135229014,597.0733407397988,597.073337408999,22461149.415633626,226.75413251318838,370222.6536029396,118.64160488014745,-1,0.005578543882386144,0.9985651926185626,0.9637604129169501,0.9846432807379176,14.0,0.75,0.9166666666666666,O18,de-protonated,,0.0,,C24 H22 O18,24.0,22.0,18.0,,,,,,,,
8950,12389,597.0892674606107,597.0885946575688,597.088593550289,32820168.030551754,281.64162889079125,371730.29311943636,175.14814318808575,-1,0.0018544648114938783,0.9995860176560927,0.98954292021135,0.9955687786781956,18.0,0.5357142857142857,0.7857142857142857,O15,de-protonated,,0.0,,C28 H22 O15,28.0,22.0,15.0,,,,,,,,
8951,12390,597.1103886808847,597.109715850234,597.109722918349,24384849.642715212,259.9101331754255,367356.28810419474,128.85174435857542,-1,-0.01183721303658419,0.9993359464474862,0.9982021350437371,0.9988824218859866,13.0,0.68,1.04,O17,de-protonated,,0.0,,C25 H26 O17,25.0,26.0,17.0,,,,,,,,
8952,12391,597.1256427805482,597.1249699299578,597.124979059639,21421254.445296615,235.12284196924185,377298.9582996619,114.24347397374217,-1,-0.01528939754488538,0.9999725439731133,0.9739845484915642,0.9895773457804937,17.0,0.4827586206896552,0.896551724137931,O14,de-protonated,,0.0,,C29 H26 O14,29.0,26.0,14.0,,,,,,,,
8953,12392,597.1467830149516,597.1461101367273,597.146108427699,22487708.30941728,304.5452155612293,370938.3710411277,118.99777253637168,-1,0.002861993550238431,0.9982988773360413,0.9890786594188035,0.9946107901691461,12.0,0.6153846153846154,1.1538461538461537,O16,de-protonated,,0.0,,C26 H30 O16,26.0,30.0,16.0,,,,,,,,
8954,12393,597.1620526028412,597.1613797046567,597.161364568989,16424357.564508382,76.98220388227745,378578.94747419475,87.06140602826558,-1,0.0253460263727892,0.9987482217546668,0.9752935239620485,0.9893663426376195,16.0,0.43333333333333335,1.0,O13,de-protonated,,0.0,,C30 H30 O13,30.0,30.0,13.0,,,,,,,,
8955,12394,597.1649938154128,597.1643209133837,597.164222808059,1996053.6114363072,75.32375988103719,374368.5893649555,10.604757052085501,-1,0.16428533550567445,0.9951147315000066,0.0,0.597068838900004,29.0,0.05,0.65,N2 S1 O2,de-protonated,,0.0,,C40 H26 O2 N2 S1,40.0,26.0,2.0,2.0,,1.0,,,,,
8956,12394,597.1649938154128,597.1643209133837,597.164355749789,1996053.6114363072,75.32375988103719,374368.5893649555,10.604757052085501,-1,-0.05833637760281251,0.9993826966067358,0.0,0.5996296179640415,16.0,0.3448275862068966,1.0689655172413792,N2 P1 O10,de-protonated,,0.0,,C29 H31 O10 N2 P1,29.0,31.0,10.0,2.0,1.0,,,,,,
8957,12395,597.183146056864,597.1824731311065,597.182493937049,20810694.087365445,241.26285349817982,368801.76767966605,110.01263393616948,-1,-0.03484017490737918,0.9978145210031717,0.9781791767276227,0.9899603832929521,11.0,0.5555555555555556,1.2592592592592593,O15,de-protonated,,0.0,,C27 H34 O15,27.0,34.0,15.0,,,,,,,,
