,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,17O,18O,34S
84,1088,199.17055931698073,199.17031233178093,199.17035356033907,18911361.430864148,105.96210582065252,850050.4275200373,97.76384760439608,-1,-0.2070014808677013,0.9959348645903041,0.9849686985661098,0.9915483981806265,1.0,0.16666666666666666,2.0,O2,de-protonated,,0.0,,C12 H24 O2,12.0,24.0,2.0,,,,,,,
85,1101,199.9919856189116,199.9917374505577,199.9917808486591,4508409.8533872375,69.67369957501573,784134.5757884606,23.41380940741059,-1,-0.21699942466937794,0.9914922059870112,0.9984038894166735,0.9942568793588761,6.0,1.0,0.5714285714285714,13C1 O7,de-protonated,,1.0,1066.0,C6 H4 O7 13C1,6.0,4.0,7.0,,,,1.0,,,
86,1105,200.02836976083987,200.0281215400444,200.0281663580091,3956850.039567425,43.607000277138326,847266.8866317434,20.421898554000194,-1,-0.22405826893469308,0.9909322557000566,0.986856686078741,0.9893020278515303,5.0,0.75,1.0,13C1 O6,de-protonated,,1.0,1072.0,C7 H8 O6 13C1,7.0,8.0,6.0,,,,1.0,,,
87,1109,200.05666563929782,200.05641737771657,200.0564460044891,2728553.262412278,74.20547742990854,943463.9803884958,14.179971861585896,-1,-0.14309347731814334,0.9962915964613186,0.0,0.5977749578767911,4.0,0.625,1.375,N1 O5,de-protonated,,0.0,,C8 H11 O5 N1,8.0,11.0,5.0,1.0,,,,,,
88,1112,200.17394759961118,200.17369916896007,200.17370839540908,2823588.9301064434,91.05304272127339,851212.8583408454,14.790995909113372,-1,-0.04609221202527875,0.9996145880061095,0.9849686985661098,0.9937562322301097,1.0,0.16666666666666666,2.0,13C1 O2,de-protonated,,1.0,1088.0,C11 H24 O2 13C1,11.0,24.0,2.0,,,,1.0,,,
89,1125,201.00433292677127,201.00408329817805,201.00407607804908,7070177.112719755,57.31928438116928,817339.773667485,36.124163085719196,-1,0.03592031119424948,0.999765909832562,0.0,0.5998595458995372,5.0,1.0,0.8571428571428571,O7,de-protonated,,0.0,,C7 H6 O7,7.0,6.0,7.0,,,,,,,
90,1127,201.01956285878686,201.0193132082079,201.0193322193391,4789812.672723308,77.53351307778763,818210.2151396001,24.878160142002297,-1,-0.0945736461809429,0.9983784074816445,0.0,0.5990270444889867,9.0,0.36363636363636365,0.5454545454545454,O4,de-protonated,,0.0,,C11 H6 O4,11.0,6.0,4.0,,,,,,,
91,1131,201.04069400332892,201.0404443222445,201.04046158739908,82973957.78390378,156.2383915614096,875178.3413181267,431.5093963228516,-1,-0.08587900388868108,0.49933133703334337,0.9203646850869849,0.6677446762548,4.0,0.75,1.25,O6,de-protonated,,0.0,,C8 H10 O6,8.0,10.0,6.0,,,,,,,
92,1132,201.04154446302016,201.04129478070794,201.0413309672691,4568075.696776492,82.16861999651938,979933.9269997322,23.57710031666362,-1,-0.17999563061274057,0.9941385934399952,0.0,0.5964831560639972,3.0,0.1111111111111111,1.5555555555555556,S2 O1,de-protonated,,0.0,,C9 H14 O1 S2,9.0,14.0,1.0,,,2.0,,,,
93,1135,201.0559755694726,201.05572586632667,201.05571772868907,7799907.2378719,74.59009454307738,857610.5321074288,40.5804246737213,-1,0.04047453952087937,0.9997027970496151,0.0,0.5998216782297691,8.0,0.25,0.8333333333333334,O3,de-protonated,,0.0,,C12 H10 O3,12.0,10.0,3.0,,,,,,,
94,1139,201.09237264873354,201.09212289304023,201.09210323803907,3707067.6544183767,79.39940629852323,776665.2962441575,19.020757203635466,-1,0.09774128788381524,0.9982680570419614,0.0,0.5989608342251769,7.0,0.15384615384615385,1.0769230769230769,O2,de-protonated,,0.0,,C13 H14 O2,13.0,14.0,2.0,,,,,,,
95,1157,202.07233957414817,202.07208840253045,202.07209606894907,2598925.392323416,37.28617358221201,1085334.841365184,13.37931966137748,-1,-0.03793902651673457,0.9997388623551956,0.0,0.5998433174131174,3.0,0.625,1.625,N1 O5,de-protonated,,0.0,,C8 H13 O5 N1,8.0,13.0,5.0,1.0,,,,,,
96,1169,202.99882618874636,202.9985736764885,202.99859677444908,5978728.842935298,80.21354230674817,827752.8065209792,30.73029563168355,-1,-0.11378384363287523,0.9976535839964418,0.0,0.5985921503978651,9.0,0.5,0.4,O5,de-protonated,,0.0,,C10 H4 O5,10.0,4.0,5.0,,,,,,,
97,1172,203.01997035574462,203.01971781286824,203.01972614250909,54775519.287736654,98.23851554095647,818322.1451833331,285.1164624531654,-1,-0.04102872665300835,0.998838905016838,0.9982743188152434,0.9986130705362002,4.0,1.0,1.1428571428571428,O7,de-protonated,,0.0,,C7 H8 O7,7.0,8.0,7.0,,,,,,,
98,1177,203.03819456758762,203.03794199832032,203.0379734645991,2148823.0941269984,54.15924657351713,1051878.297360606,11.356619366114112,-1,-0.15497730915764293,0.9956514539832978,0.0,0.5973908723899787,8.0,0.1,0.9,N2 P1 O1,de-protonated,,0.0,,C10 H9 O1 N2 P1,10.0,9.0,1.0,2.0,1.0,,,,,
99,1180,203.05637579485577,203.05612319925902,203.05611165185908,60183583.85192384,95.53168760646835,888845.2944615663,308.9674701014793,-1,0.05686802451730889,0.9991608094088782,0.9963772665297187,0.9980473922572144,3.0,0.75,1.5,O6,de-protonated,,0.0,,C8 H12 O6,8.0,12.0,6.0,,,,,,,
100,1184,203.0715777102471,203.07132509263485,203.07136779314908,10750918.84610688,66.66450892665894,819451.3756927267,56.129933193558436,-1,-0.2102734358493857,0.9920093575233376,0.0,0.5952056145140026,7.0,0.25,1.0,O3,de-protonated,,0.0,,C12 H12 O3,12.0,12.0,3.0,,,,,,,
101,1187,203.0927304073757,203.09247775912917,203.09249716120908,6807508.773227298,87.11221055223018,853281.5106721132,34.76516132483912,-1,-0.0955332185356053,0.9983453615996845,0.0,0.5990072169598106,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,,,,
102,1203,204.02331345403823,204.02305945708235,204.02308097757907,4256643.26828091,65.18678971562998,844972.48814921,21.807237558308174,-1,-0.10548069665993222,0.997983206200098,0.9982743188152434,0.9980996512461562,4.0,1.0,1.1428571428571428,13C1 O7,de-protonated,,1.0,1172.0,C6 H8 O7 13C1,6.0,8.0,7.0,,,,1.0,,,
103,1205,204.03045045077707,204.0301964434699,204.03023125599907,4808289.25513264,62.60590595725289,816663.0071240455,24.872892693316714,-1,-0.17062436760012537,0.9947314710381175,0.0,0.5968388826228705,8.0,0.4,0.7,N1 O4,de-protonated,,0.0,,C10 H7 O4 N1,10.0,7.0,4.0,1.0,,,,,,
104,1210,204.05973636962065,204.0594823198368,204.0594664869291,5465843.171447547,53.234847108853636,929223.0673709705,27.88587334146944,-1,0.07758967510431655,0.998908246693828,0.9963772665297187,0.9978958546281843,3.0,0.75,1.5,13C1 O6,de-protonated,,1.0,1180.0,C7 H12 O6 13C1,7.0,12.0,6.0,,,,1.0,,,
105,1211,204.06690720178133,204.06665314159653,204.0666167653491,1722447.6116751812,91.6892744554497,817001.7347698464,8.94149414377491,-1,0.1782567281854481,0.9942509735829305,0.0,0.5965505841497583,7.0,0.2727272727272727,1.0,N1 O3,de-protonated,,0.0,,C11 H11 O3 N1,11.0,11.0,3.0,1.0,,,,,,
106,1227,205.02974194832476,205.02948649054153,205.02950298019908,3438158.3522186517,32.29860994230169,984803.7094231732,17.809244005951676,-1,-0.08042577928732368,0.9988270228544841,0.0,0.5992962137126905,12.0,0.14285714285714285,0.42857142857142855,O2,de-protonated,,0.0,,C14 H6 O2,14.0,6.0,2.0,,,,,,,
107,1229,205.0356486417122,205.03539317534873,205.0353762069691,19551733.72815083,71.66203028097117,798402.097189988,101.51427106853023,-1,0.0827583022693572,0.9987580413221279,0.0,0.5992548247932767,3.0,1.0,1.4285714285714286,O7,de-protonated,,0.0,,C7 H10 O7,7.0,10.0,7.0,,,,,,,
108,1235,205.06612164280122,205.0658661321703,205.06588848954908,2384313.922253174,98.42750046705359,915639.6017876952,12.431178897972776,-1,-0.10902534276552324,0.9978455297975075,0.0,0.5987073178785045,11.0,0.06666666666666667,0.6666666666666666,O1,de-protonated,,0.0,,C15 H10 O1,15.0,10.0,1.0,,,,,,,
109,1236,205.0719983838363,205.07174286466812,205.0717617163191,3164016.762158782,113.6289995213223,904213.1726770084,16.545056321412073,-1,-0.09192709325773851,0.9984678264380337,0.0,0.5990806958628202,2.0,0.75,1.75,O6,de-protonated,,0.0,,C8 H14 O6,8.0,14.0,6.0,,,,,,,
110,1238,205.08726839017987,205.08701284882832,205.08701785760908,14864279.382889964,40.07963693612577,806722.4898284643,76.73619245155399,-1,-0.02442270999471781,0.4999458886914648,0.8851212310995794,0.6540160256547106,6.0,0.25,1.1666666666666667,O3,de-protonated,,0.0,,C12 H14 O3,12.0,14.0,3.0,,,,,,,
111,1239,205.12368469595424,205.12342910169713,205.12340336695908,3487503.778547471,59.00240621216679,783340.1559299451,18.046279196802853,-1,0.12545978480777717,0.9971480436567607,0.0,0.5982888261940564,5.0,0.15384615384615385,1.3846153846153846,O2,de-protonated,,0.0,,C13 H18 O2,13.0,18.0,2.0,,,,,,,
112,1240,205.16001081181824,205.15975516478358,205.15978887630908,34592703.979072526,112.07809834078853,802341.1154376285,177.9976259831763,-1,-0.16431838660109763,0.4975563852335253,0.8684926696514794,0.6459308990007069,4.0,0.07142857142857142,1.5714285714285714,O1,de-protonated,,0.0,,C14 H22 O1,14.0,22.0,1.0,,,,,,,
113,1249,206.0097537540379,206.00949687158013,206.00949581110908,2904326.575979345,38.11372413736113,900452.7167923242,15.180787111846415,-1,0.005147680428349088,0.9999951918728974,0.0,0.5999971151237384,8.0,0.5555555555555556,0.5555555555555556,N1 O5,de-protonated,,0.0,,C9 H5 O5 N1,9.0,5.0,5.0,1.0,,,,,,
114,1278,207.03013031392788,207.02987194581897,207.02989690336906,84624934.38155732,150.62308403358668,858405.8920793501,440.948664367414,-1,-0.12055046381805568,0.9985940397282328,0.9958698168230217,0.9975043505661484,7.0,0.5,0.8,O5,de-protonated,,0.0,,C10 H8 O5,10.0,8.0,5.0,,,,,,,
115,1283,207.05125514280746,207.0509967439164,207.05102627142907,3115984.369292641,99.84073255954287,845237.1255399829,15.960369517312506,-1,-0.14260983493775256,0.9963165760547281,0.0,0.5977899456328368,2.0,1.0,1.7142857142857142,O7,de-protonated,,0.0,,C7 H12 O7,7.0,12.0,7.0,,,,,,,
116,1286,207.06656168771156,207.06630326651583,207.0662824127191,29739579.68994452,119.16231785680922,873094.2891080236,154.0623391558931,-1,0.10071073135619742,0.9983142032022758,0.982927719629825,0.9921596097732954,6.0,0.36363636363636365,1.0909090909090908,O4,de-protonated,,0.0,,C11 H12 O4,11.0,12.0,4.0,,,,,,,
117,1288,207.1029207495331,207.10266227535294,207.1026679220691,13817141.428781817,109.99977767518311,839644.884939106,72.83828042422354,-1,-0.02726529891559236,0.9956908386885579,0.9987529364428152,0.9969156777902608,5.0,0.25,1.3333333333333333,O3,de-protonated,,0.0,,C12 H16 O3,12.0,16.0,3.0,,,,,,,
118,1300,208.02539974098917,208.02513992152691,208.02514587556908,7041984.214595726,76.86076413087358,978875.0042607245,36.67197774901969,-1,-0.028621742534573447,0.999851367530839,0.0,0.5999108205185034,7.0,0.5555555555555556,0.7777777777777778,N1 O5,de-protonated,,0.0,,C9 H7 O5 N1,9.0,7.0,5.0,1.0,,,,,,
119,1302,208.03351809507717,208.03325826376715,208.03325173843908,9583987.083045598,85.64886355159611,910722.6075191154,49.28224990230224,-1,0.03136675517343462,0.9998214934109521,0.9958698168230217,0.99824082277578,7.0,0.5,0.8,13C1 O5,de-protonated,,1.0,1278.0,C9 H8 O5 13C1,9.0,8.0,5.0,,,,1.0,,,
120,1306,208.06987800029432,208.06961811591952,208.06963724778907,4186307.859920184,113.34811975153136,822923.2507538825,21.812505006993756,-1,-0.0919493579313236,0.9984670847347736,0.982927719629825,0.9922513386927941,6.0,0.36363636363636365,1.0909090909090908,13C1 O4,de-protonated,,1.0,1286.0,C10 H12 O4 13C1,10.0,12.0,4.0,,,,1.0,,,
121,1307,208.10623760064263,208.10597766320052,208.1060227571391,1815334.2517783153,64.4877630459457,746074.4033307892,9.481407634047033,-1,-0.21668733073648583,0.9915165566029569,0.9987529364428152,0.9944111085389002,5.0,0.25,1.3333333333333333,13C1 O3,de-protonated,,1.0,1288.0,C11 H16 O3 13C1,11.0,16.0,3.0,,,,1.0,,,
122,1315,209.00943133807982,209.00917008145984,209.00916145847907,169671650.2867138,130.45320432634443,892722.6542237636,893.696413790531,-1,0.04125647273983895,0.9994669946430847,0.9987783530153856,0.9991915379920051,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,,0.0,,C9 H6 O6,9.0,6.0,6.0,,,,,,,
123,1316,209.01281213682054,209.01255087525922,209.0125327617991,2464825.6331839245,57.7776531496443,895825.2191883627,12.731423473050933,-1,0.08666207662191369,0.9986381912185832,0.0,0.5991829147311499,2.0,1.0,1.6666666666666667,S1 O6,de-protonated,,0.0,,C6 H10 O6 S1,6.0,10.0,6.0,,,1.0,,,,
124,1321,209.04576130310318,209.04549999338232,209.04554696782907,70192689.57377331,107.22994396491188,822330.1226938483,363.5803780735902,-1,-0.22470914797264832,0.9949180574748617,0.9960371927424764,0.9953657115819077,6.0,0.5,1.0,O5,de-protonated,,0.0,,C10 H10 O5,10.0,10.0,5.0,,,,,,,
125,1327,209.11858704733953,209.11832563116562,209.1183179865291,7670934.621604701,71.39981369632928,871923.7429220969,40.16956367624593,-1,0.03655651307445858,0.9997575452467814,0.0,0.5998545271480689,4.0,0.25,1.5,O3,de-protonated,,0.0,,C12 H18 O3,12.0,18.0,3.0,,,,,,,
126,1328,209.15494840607428,209.15468693674467,209.15470349587906,4983250.853932113,40.51336471252861,844127.8942372077,25.831568354092582,-1,-0.07917170456882573,0.9988632973558054,0.0,0.5993179784134832,3.0,0.15384615384615385,1.6923076923076923,O2,de-protonated,,0.0,,C13 H22 O2,13.0,22.0,2.0,,,,,,,
127,1340,210.00465948934456,210.00439677699768,210.0044104306791,5423565.6065069605,58.84146792905719,791413.2807636515,27.906943136211765,-1,-0.06501616503587289,0.9992332920176175,0.0,0.5995399752105705,7.0,0.75,0.625,N1 O6,de-protonated,,0.0,,C8 H5 O6 N1,8.0,5.0,6.0,1.0,,,,,,
128,1342,210.01278396468157,210.0125212404418,210.0125162935491,16762891.884265836,138.9731037035514,905618.628868196,86.13332090663171,-1,0.023555227920656615,0.9995363693041592,0.9987783530153856,0.9992331627886498,7.0,0.6666666666666666,0.6666666666666666,13C1 O6,de-protonated,,1.0,1315.0,C8 H6 O6 13C1,8.0,6.0,6.0,,,,1.0,,,
129,1346,210.0410062847379,210.04074351918413,210.04079594002908,7028131.113995613,45.79913246519376,847853.6394620897,36.187372469946176,-1,-0.24957458724783368,0.9887616470101226,0.0,0.5932569882060735,6.0,0.5555555555555556,1.0,N1 O5,de-protonated,,0.0,,C9 H9 O5 N1,9.0,9.0,5.0,1.0,,,,,,
130,1348,210.0491486462323,210.0488858687588,210.04890180289908,7251759.967155815,43.312019277045124,830946.5076841818,37.71493258876486,-1,-0.07585919353384991,0.998956377214365,0.9960371927424764,0.9977887034256097,6.0,0.5,1.0,13C1 O5,de-protonated,,1.0,1321.0,C9 H10 O5 13C1,9.0,10.0,5.0,,,,1.0,,,
131,1351,210.07739303770637,210.0771302188842,210.07718144937905,2412379.69467332,102.30636391752897,730476.7226340944,12.684016434880697,-1,-0.2438651094506266,0.9892672235610099,0.0,0.5935603341366059,5.0,0.4,1.3,N1 O4,de-protonated,,0.0,,C10 H13 O4 N1,10.0,13.0,4.0,1.0,,,,,,
132,1367,211.00728169491046,211.007017513767,211.0070534581991,1656752.0360689973,23.889322921117078,1059271.8077654806,8.485859832472094,-1,-0.17034706421370666,0.9947485372281996,0.0,0.5968491223369197,6.0,0.4444444444444444,0.8888888888888888,S1 O4,de-protonated,,0.0,,C9 H8 O4 S1,9.0,8.0,4.0,,,1.0,,,,
133,1368,211.0136877327557,211.01342354222044,211.0134064517691,2033896.0874173634,110.3395513906358,1018537.6473424467,10.40847860270941,-1,0.08099225364007845,0.9991734101196398,0.9987783530153856,0.9990153872779381,7.0,0.6666666666666666,0.6666666666666666,O5 18O1,de-protonated,,1.0,1315.0,C9 H6 O5 18O1,9.0,6.0,5.0,,,,,,1.0,
134,1368,211.0136877327557,211.01342354222044,211.01341594231909,2033896.0874173634,110.3395513906358,1018537.6473424467,10.40847860270941,-1,0.036016199812969364,0.9997646585127711,0.0,0.5998587951076626,1.0,0.2,2.6,N2 S2 P1 O1,de-protonated,,0.0,,C5 H13 O1 N2 P1 S2,5.0,13.0,1.0,2.0,1.0,2.0,,,,
135,1370,211.0250669886133,211.02480278139478,211.0248115229391,150993195.099151,145.35418181795956,882182.5653484,789.1902318685903,-1,-0.04142424891800284,0.6654530835975282,0.9644880254450505,0.7850670603365371,6.0,0.6666666666666666,0.8888888888888888,O6,de-protonated,,0.0,,C9 H8 O6,9.0,8.0,6.0,,,,,,,
136,1377,211.0614556037342,211.06119134316398,211.06119703228907,81694069.27429235,186.70980337377304,860908.7650989178,420.3845446989031,-1,-0.026954860340232673,0.499934087258215,0.9023989783818297,0.6609200437076609,5.0,0.5,1.2,O5,de-protonated,,0.0,,C10 H12 O5,10.0,12.0,5.0,,,,,,,
137,1383,211.13418806408524,211.13392369686832,211.13396805098907,8741872.610472191,75.44138879407183,875456.5530046701,44.931337288011775,-1,-0.21007572185296788,0.9920243171400991,0.0,0.5952145902840594,3.0,0.25,1.6666666666666667,O3,de-protonated,,0.0,,C12 H20 O3,12.0,20.0,3.0,,,,,,,
138,1401,212.0284032922595,212.02813761289306,212.0281663580091,10207285.522260422,73.19559790147403,807837.9678734478,53.71744169556202,-1,-0.1355721577933838,0.6644470416911132,0.9644880254450505,0.7844634351926881,6.0,0.6666666666666666,0.8888888888888888,13C1 O6,de-protonated,,1.0,1370.0,C8 H8 O6 13C1,8.0,8.0,6.0,,,,1.0,,,
139,1406,212.05666164185072,212.05639592098933,212.05644600448906,4622749.443618402,64.31054806141563,845037.1299965763,24.024833454938065,-1,-0.236180039198716,0.9899296577537895,0.0,0.5939577946522737,5.0,0.5555555555555556,1.2222222222222223,N1 O5,de-protonated,,0.0,,C9 H11 O5 N1,9.0,11.0,5.0,1.0,,,,,,
140,1418,212.98657503058405,212.98630794322233,212.98631801330907,3934033.5060918625,48.793965714957245,915364.755974244,20.46930559217043,-1,-0.04728043960217415,0.9995944646060172,0.0,0.5997566787636103,6.0,0.625,0.75,S1 O5,de-protonated,,0.0,,C8 H6 O5 S1,8.0,6.0,5.0,,,1.0,,,,
141,1422,213.0195592917596,213.01929215589206,213.0193322193391,3022733.995265988,67.61609007481957,916066.8116069953,15.612717904064114,-1,-0.1880742307649393,0.9936023648324084,0.0,0.596161418899445,10.0,0.3333333333333333,0.5,O4,de-protonated,,0.0,,C12 H6 O4,12.0,6.0,4.0,,,,,,,
142,1423,213.022558738613,213.02229159833442,213.0223234001391,11488145.92857036,85.48569193137847,799120.9878555693,59.332541994392095,-1,-0.14928860118323053,0.9959642032486302,0.0,0.5975785219491782,10.0,0.09090909090909091,0.6363636363636364,N2 P1 O1,de-protonated,,0.0,,C11 H7 O1 N2 P1,11.0,7.0,1.0,2.0,1.0,,,,,
143,1425,213.04070344361557,213.04043627665266,213.04046158739908,92148691.82922055,125.55071230652223,847942.4982806293,483.59392892588335,-1,-0.1188072267333968,0.9949430843694085,0.9906307225571354,0.9932181396444992,5.0,0.6666666666666666,1.1111111111111112,O6,de-protonated,,0.0,,C9 H10 O6,9.0,10.0,6.0,,,,,,,
144,1431,213.07712996531671,213.07686274478127,213.07684709674908,74911101.97863568,83.21874833380478,852521.8155126419,387.7685024377813,-1,0.07343844440317993,0.9990222240591728,0.9998383408629187,0.9993486707806711,4.0,0.5,1.4,O5,de-protonated,,0.0,,C10 H14 O5,10.0,14.0,5.0,,,,,,,
145,1432,213.09232536432452,213.0920581214403,213.09210323803907,2489168.269947555,66.03158692925061,783490.0859181515,12.826237549391402,-1,-0.2117234665126732,0.9918992208545184,0.0,0.595139532512711,8.0,0.14285714285714285,1.0,O2,de-protonated,,0.0,,C14 H14 O2,14.0,14.0,2.0,,,,,,,
146,1433,213.11345994939282,213.11319267542382,213.11323260609907,9433017.138419593,82.60531494591318,758243.4692832208,49.598296823437146,-1,-0.18736835234810295,0.9936501452915714,0.0,0.5961900871749428,3.0,0.36363636363636365,1.6363636363636365,O4,de-protonated,,0.0,,C11 H18 O4,11.0,18.0,4.0,,,,,,,
147,1434,213.14984025012194,213.14957292264242,213.14961811544907,1644922.7178029183,70.49325358779247,855286.5332939791,8.525365697613957,-1,-0.21202386873626156,0.9918763107808868,0.0,0.5951257864685321,2.0,0.25,1.8333333333333333,O3,de-protonated,,0.0,,C12 H22 O3,12.0,22.0,3.0,,,,,,,
148,1435,213.1862748808793,213.18600749980638,213.18600362479907,4335247.254955937,85.79741133812362,864128.060768101,22.428796503206815,-1,0.018176649699886676,0.9999400528575941,0.0,0.5999640317145565,1.0,0.15384615384615385,2.0,O2,de-protonated,,0.0,,C13 H26 O2,13.0,26.0,2.0,,,,,,,
149,1453,214.04404130457885,214.04377266091376,214.0438164224691,7940846.601463196,137.30105982728418,785537.3302041268,41.223053413362265,-1,-0.20445138786907213,0.9924440684412418,0.9906307225571354,0.9917187300875991,5.0,0.6666666666666666,1.1111111111111112,13C1 O6,de-protonated,,1.0,1425.0,C8 H10 O6 13C1,8.0,10.0,6.0,,,,1.0,,,
150,1457,214.07239797145792,214.07212928602482,214.07209606894907,2689103.2840067265,33.340694399372445,734383.2823853758,13.97454136284821,-1,0.15516770454007056,0.9956407860559678,0.0,0.5973844716335807,4.0,0.5555555555555556,1.4444444444444444,N1 O5,de-protonated,,0.0,,C9 H13 O5 N1,9.0,13.0,5.0,1.0,,,,,,
